restaurant_id,name,cuisine,address,zipcode,inspection_grade,inspection_score,lat,lon,pluto_bbl,pluto_address,pluto_commercial_area_proxy,restaurant_count_in_bbl,raw_estimated_area_sqft,estimated_area_sqft,seat_density,capacity,turnover_rate,takeaway_ratio,eat_in_ratio,supply_index,effective_supply_index,match_distance_m,match_quality
50034278,GO CUPS,"Juice, Smoothies, Fruit Salads","1838 2 AVENUE, MANHATTAN, NY 10128",10128,A,12.0,40.7834622335,-73.947636928128,1015577501.0,1838 2 AVENUE,1779.0,1,1423.2,1423.2,0.083,118.1256,3.0,0.8,0.19999999999999996,354.3768,70.87535999999999,24.56800166362621,good
41569904,SWAGAT,Indian,"411A AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,N,32.0,40.783557156555,-73.978008996048,1012107502.0,186 WEST 80 STREET,19975.0,8,749.0625,749.0625,0.055,41.1984375,1.0,0.15,0.85,41.1984375,35.018671874999995,27.710110731851355,good
50172475,URBAN BACKYARD,Coffee/Tea,"161 6 AVENUE, MANHATTAN, NY 10013",10013,,,40.725669467566,-74.00397585455,1005040043.0,207 SPRING STREET,39658.0,1,11897.4,8000.0,0.083,664.0,3.0,0.7,0.30000000000000004,1992.0,597.6000000000001,30.466707441620983,good
50116821,CANTO,Italian,"117 PERRY STREET, MANHATTAN, NY 10014",10014,,36.0,40.735053697447,-74.006632172242,1006330038.0,733 GREENWICH STREET,2500.0,4,500.0,500.0,0.055,27.5,1.0,0.1,0.9,27.5,24.75,14.339528040928164,good
50154581,CHILL CAFE,Coffee/Tea,"75 VARICK STREET, MANHATTAN, NY 10013",10013,Z,70.0,40.723210056549,-74.006226924442,1004770001.0,80 VARICK STREET,33973.0,2,5095.95,5095.95,0.083,422.96385,3.0,0.7,0.30000000000000004,1268.8915499999998,380.667465,37.10686731974411,good
50136003,LIBERTINE,French,"684 GREENWICH STREET, MANHATTAN, NY 10014",10014,Z,19.0,40.732926450418,-74.007515980445,1006300024.0,684 GREENWICH STREET,1400.0,1,1120.0,1120.0,0.05,56.0,0.8,0.05,0.95,44.800000000000004,42.56,22.629105558995622,good
50115276,CAFE AT SAKS FIFTH AVENUE,Coffee/Tea,"611 5 AVENUE, MANHATTAN, NY 10022",10022,A,7.0,40.757995161366,-73.977577095311,1012840071.0,605 5 AVENUE,13750.0,4,1031.25,1031.25,0.083,85.59375,3.0,0.7,0.30000000000000004,256.78125,77.03437500000001,49.8881071398173,good
50116774,TROPICAL SENSATION,Latin American,"953 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,Z,21.0,40.800928298588,-73.965332520076,1018780033.0,944 AMSTERDAM AVENUE,3511.0,2,877.75,877.75,0.06,52.665,1.2,0.2,0.8,63.19799999999999,50.5584,23.74335095942107,good
50072316,BUTTERCUP BAKESHOP,Bakery Products/Desserts,"973 2 AVENUE, MANHATTAN, NY 10022",10022,B,27.0,40.75584095108,-73.967828579592,1013250028.0,973 2 AVENUE,1200.0,1,960.0,960.0,0.083,79.68,3.0,0.7,0.30000000000000004,239.04000000000002,71.71200000000002,24.878910718071552,good
50106065,CALAVERAS CORNER,Mexican,"936 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,,21.0,40.800491987865,-73.965679492956,1018780029.0,936 AMSTERDAM AVENUE,2390.0,2,956.0,956.0,0.067,64.052,1.8,0.4,0.6,115.29360000000001,69.17616000000001,31.49903509494636,good
50108977,CHEF YU,Chinese,"520 8 AVENUE, MANHATTAN, NY 10018",10018,Z,17.0,40.753605486254,-73.992416708652,1007600039.0,523 8 AVENUE,29602.2,6,1480.1099999999997,1480.1099999999997,0.06,88.80659999999997,1.2,0.3,0.7,106.56791999999997,74.59754399999997,32.03521905148373,good
50138796,SUSHI KAI,Japanese,"11 BARROW STREET, MANHATTAN, NY 10014",10014,,21.0,40.732665915137,-74.002572670676,1005900064.0,15 BARROW STREET,1100.0,1,880.0,880.0,0.055,48.4,1.0,0.15,0.85,48.4,41.14,16.672932686129947,good
50043941,CORK & KALE AT EVEN HOTEL,American,"321 WEST   35 STREET, MANHATTAN, NY 10001",10001,B,21.0,40.753311893333,-73.994051780656,1007590026.0,325 WEST 35 STREET,19008.9,1,5702.669999999999,5702.669999999999,0.06,342.1601999999999,1.2,0.2,0.8,410.5922399999999,328.47379199999995,23.515100895832678,good
50107904,BANH,Asian/Asian Fusion,"942 AMSTERDAM AVENUE, MANHATTAN, NY 10025",10025,,50.0,40.800752681523,-73.965487925264,1018780031.0,940 AMSTERDAM AVENUE,1700.0,1,1360.0,1360.0,0.06,81.6,1.1,0.2,0.8,89.76,71.808,29.45635743052089,good
50044781,TERREMOTO COFFEE,Coffee/Tea,"328 WEST   15 STREET, MANHATTAN, NY 10011",10011,A,10.0,40.740842556333,-74.003006029015,1007380052.0,320 WEST 15 STREET,1800.0,1,1440.0,1440.0,0.083,119.52000000000001,3.0,0.7,0.30000000000000004,358.56000000000006,107.56800000000004,21.23726202248815,good
50131861,EFFY'S CAFE,Jewish/Kosher,"104 WEST   96 STREET, MANHATTAN, NY 10025",10025,A,12.0,40.793057144077,-73.968041663012,1012260037.0,104 WEST 96 STREET,1000.0,1,800.0,800.0,0.06,48.0,1.1,0.15,0.85,52.800000000000004,44.88,28.88817887802437,good
50178047,STUDIO CAFE,Coffee/Tea,"144 WEST  125 STREET, MANHATTAN, NY 10027",10027,N,27.0,40.808516144125,-73.947277579516,1019107501.0,105 WEST 125 STREET,284579.0,1,14228.95,8000.0,0.083,664.0,3.0,0.7,0.30000000000000004,1992.0,597.6000000000001,40.31525987248712,good
50161634,ONCHEON,Korean,"312 5 AVENUE, MANHATTAN, NY 10001",10001,,,40.74691311625,-73.985679454661,1008330044.0,312 5 AVENUE,15651.0,7,670.7571428571429,670.7571428571429,0.055,36.891642857142855,1.0,0.15,0.85,36.891642857142855,31.357896428571426,30.05836131532241,good
41201799,CHIPOTLE MEXICAN GRILL,Tex-Mex,"1221 6 AVENUE, MANHATTAN, NY 10036",10036,A,3.0,40.759093865126,-73.982135738508,1010010029.0,1221 AVENUE OF THE AMER,2636182.0,14,9414.935714285715,8000.0,0.067,536.0,1.8,0.4,0.6,964.8000000000001,578.88,32.390899833047,good
41520417,INDUSTRY,American,"355 WEST   52 STREET, MANHATTAN, NY 10019",10019,A,12.0,40.764334270288,-73.987069137467,1010430010.0,357 WEST 52 STREET,2000.0,1,1600.0,1600.0,0.06,96.0,1.2,0.2,0.8,115.19999999999999,92.16,24.17745270220576,good
50178354,TINTO,Latin American,"41 MONROE STREET, MANHATTAN, NY 10002",10002,A,12.0,40.711569533339,-73.994524441369,1002760021.0,55 MARKET STREET,1300.0,1,1040.0,1040.0,0.06,62.4,1.2,0.2,0.8,74.88,59.903999999999996,11.438251355033984,good
50177571,THE LIVING ROOM,Other,"500 WEST   18 STREET, MANHATTAN, NY 10011",10011,A,9.0,40.744907372989,-74.007040962568,1006907503.0,515 WEST 18TH STREET,43389.0,4,3254.175,3254.175,0.06,195.25050000000002,1.1,0.2,0.8,214.77555000000004,171.82044000000005,34.37326786265936,good
50131347,BREADS BAKERY,Bakery Products/Desserts,"1230 AVENUE OF THE AMERICAS, MANHATTAN, NY 10020",10020,A,10.0,40.758970183257,-73.98108896917,1012630071.0,1212 AVENUE OF THE AMER,248896.0,4,3111.2000000000003,3111.2000000000003,0.083,258.22960000000006,3.0,0.7,0.30000000000000004,774.6888000000001,232.40664000000007,75.40527655831654,acceptable
50009442,NOUS ESPRESSO BAR - LOCATED INSIDE PHILOSOPHY HALL IN COLUMBIA UNIVERSITY,Coffee/Tea,"1150 AMSTERDAM AVENUE, MANHATTAN, NY 10027",10027,A,12.0,40.807226024381,-73.960766902947,1019610037.0,1161 AMSTERDAM AVENUE,30186.0,1,9055.8,8000.0,0.083,664.0,3.0,0.7,0.30000000000000004,1992.0,597.6000000000001,62.03945425086479,acceptable
50177567,LA BOCA,Other,"500 WEST   18 STREET, MANHATTAN, NY 10011",10011,A,12.0,40.744907372989,-74.007040962568,1006907503.0,515 WEST 18TH STREET,43389.0,4,3254.175,3254.175,0.06,195.25050000000002,1.1,0.2,0.8,214.77555000000004,171.82044000000005,34.37326786265936,good
50045841,IPPUDO NY,Japanese,"321 WEST   51 STREET, MANHATTAN, NY 10019",10019,A,10.0,40.763258254549,-73.986455664598,1010410041.0,314 WEST 51 STREET,2281.5,1,1825.2,1825.2,0.055,100.38600000000001,1.0,0.15,0.85,100.38600000000001,85.3281,23.751969793136283,good
50181327,JOE'S PIZZA (PIES ONLY),Pizza,"1441 BROADWAY, MANHATTAN, NY 10018",10018,A,12.0,40.754700131446,-73.986753384853,1009930008.0,1435 BROADWAY,22855.0,9,761.8333333333334,761.8333333333334,0.067,51.04283333333334,1.8,0.5,0.5,91.87710000000001,45.938550000000006,23.138344390923574,good
50118553,TEN THOUSAND,Coffee/Tea,"1410 BROADWAY, MANHATTAN, NY 10018",10018,A,3.0,40.753489733029,-73.987110953723,1008140052.0,1402 BROADWAY,367212.0,18,1020.0333333333334,1020.0333333333334,0.083,84.66276666666668,3.0,0.7,0.30000000000000004,253.98830000000004,76.19649000000003,37.60142103751131,good
41205309,JOE G RESTAURANT (DA VINCI HOTEL),Italian,"244 WEST   56 STREET, MANHATTAN, NY 10019",10019,A,12.0,40.765659382099,-73.982498583522,1010270056.0,234 WEST 56 STREET,8400.0,6,700.0,700.0,0.055,38.5,1.0,0.1,0.9,38.5,34.65,22.853480689156157,good
50181362,CASITA OF BROOKLYN,Coffee/Tea,"300 EAST   86 STREET, MANHATTAN, NY 10028",10028,A,5.0,40.777631405536,-73.951681882155,1015480049.0,1656 2 AVENUE,1700.0,1,1360.0,1360.0,0.083,112.88000000000001,3.0,0.7,0.30000000000000004,338.64000000000004,101.59200000000003,9.501109079578477,good
50180767,CHOPPED,Sandwiches,"101 MACDOUGAL STREET, MANHATTAN, NY 10012",10012,N,40.0,40.729547887394,-74.000876759621,1005420052.0,97 MAC DOUGAL STREET,2000.0,5,320.0,320.0,0.083,26.560000000000002,2.5,0.6,0.4,66.4,26.560000000000002,19.59122644894811,good
50177871,MIZNON,Mediterranean,"30 ROCKEFELLER PLAZA, MANHATTAN, NY 10112",10112,N,37.0,40.758747437799,-73.978692223615,1012650050.0,610 5 AVENUE,272637.0,32,425.9953125,425.9953125,0.06,25.55971875,1.2,0.2,0.8,30.671662499999996,24.537329999999997,57.53742764266544,acceptable
50089808,SUSHI OF GARI,Japanese,"370 COLUMBUS AVENUE, MANHATTAN, NY 10024",10024,,23.0,40.780984962405,-73.976200806793,1011490031.0,101 WEST 77 STREET,2744.0,4,548.8000000000001,548.8000000000001,0.055,30.184000000000005,1.0,0.15,0.85,30.184000000000005,25.656400000000005,27.39008780311631,good
50119329,DD SOUP DUMPLING,Asian/Asian Fusion,"321A W 42ND ST, MANHATTAN, NY 10036",10036,,,40.757582509966,-73.990618678955,1010330022.0,319 WEST 42 STREET,1600.0,3,426.6666666666667,426.6666666666667,0.06,25.6,1.1,0.2,0.8,28.160000000000004,22.528000000000006,33.70749797183285,good
50010874,LITTLE ITALY PIZZA,Pizza,"214 WEST   92 STREET, MANHATTAN, NY 10025",10025,A,9.0,40.791735408483,-73.972834691108,1012390038.0,204 WEST 92 STREET,2700.0,1,2160.0,2160.0,0.067,144.72,1.8,0.5,0.5,260.496,130.248,23.242192478734204,good
50149726,BAR PRIMI,Italian,"349 WEST   33 STREET, MANHATTAN, NY 10001",10001,N,25.0,40.752115237573,-73.995344014211,1007570017.0,325 WEST 33 STREET,36191.7,2,5428.754999999999,5428.754999999999,0.055,298.58152499999994,1.0,0.1,0.9,298.58152499999994,268.7233725,26.09321738166328,good
50170936,% ARABICA,Coffee/Tea,"30 ROCKEFELLER PLAZA, MANHATTAN, NY 10112",10112,B,22.0,40.758747437799,-73.978692223615,1012650050.0,610 5 AVENUE,272637.0,32,425.9953125,425.9953125,0.083,35.357610937500006,3.0,0.7,0.30000000000000004,106.07283281250002,31.821849843750012,57.53742764266544,acceptable
50076967,RICH AROMA,Chinese,"465 WEST  125 STREET, MANHATTAN, NY 10027",10027,B,21.0,40.812883895295,-73.955825130629,1019660042.0,457 WEST 125 STREET,2000.0,1,1600.0,1600.0,0.06,96.0,1.2,0.3,0.7,115.19999999999999,80.63999999999999,28.392632545204545,good
50117886,LUMLUM,Thai,"404 WEST   49 STREET, MANHATTAN, NY 10019",10019,Z,27.0,40.763055499464,-73.989924806898,1010580037.0,406 WEST 49 STREET,1080.3,1,864.24,864.24,0.055,47.5332,1.0,0.15,0.85,47.5332,40.40322,15.303986920155744,good
41287338,CAFE PANINO MUCHO GUSTO,Coffee/Tea,"551 HUDSON STREET, MANHATTAN, NY 10014",10014,A,11.0,40.735234883433,-74.006062067345,1006330058.0,551 HUDSON STREET,2400.0,3,640.0,640.0,0.083,53.120000000000005,3.0,0.7,0.30000000000000004,159.36,47.808000000000014,21.066400781621432,good
50156384,SUGARFISH BY SUSHI NOZAWA,Japanese,"207 WEST   75 STREET, MANHATTAN, NY 10023",10023,A,13.0,40.780703070589,-73.980541146016,1011670029.0,320 AMSTERDAM AVENUE,50205.0,3,2510.25,2510.25,0.055,138.06375,1.0,0.15,0.85,138.06375,117.3541875,23.58779758934796,good
50178106,LA PERLA NASCOTA,Italian,"206 WEST   79 STREET, MANHATTAN, NY 10024",10024,N,61.0,40.783302031984,-73.978738500306,1011700037.0,206 WEST 79 STREET,1000.0,1,800.0,800.0,0.055,44.0,1.0,0.1,0.9,44.0,39.6,29.460910577068542,good
50171554,EASY JOY HOT POT DIM SUM BUFFET,Chinese,"145 MULBERRY STREET, MANHATTAN, NY 10013",10013,,,40.718824061205,-73.997550520058,1002360024.0,143 MULBERRY STREET,2049.0,1,1639.2,1639.2,0.06,98.352,1.2,0.3,0.7,118.0224,82.61568,21.2364121476262,good
40854979,HYO DONG GAK,Korean,"51 WEST   35 STREET, MANHATTAN, NY 10001",10001,,22.0,40.749847286606,-73.985844843207,1008360062.0,34 WEST 35 STREET,6000.0,5,600.0,600.0,0.055,33.0,1.0,0.15,0.85,33.0,28.05,23.442033680130432,good
50150892,WHITE NOISE,Coffee/Tea,"606 WEST   57 STREET, MANHATTAN, NY 10019",10019,N,45.0,40.770524142414,-73.99194543664,1011040036.0,837 11 AVENUE,12707.0,2,1906.05,1906.05,0.083,158.20215000000002,3.0,0.7,0.30000000000000004,474.60645000000005,142.38193500000003,27.411500116568803,good
50018219,JIN RAMEN UWS,Japanese,"462 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,A,12.0,40.785280619194,-73.976780651907,1012130001.0,461 AMSTERDAM AVENUE,5000.0,5,500.0,500.0,0.055,27.5,1.0,0.15,0.85,27.5,23.375,26.334339881897854,good
50181761,DRAVIDA,Indian,"211 1 AVENUE, MANHATTAN, NY 10003",10003,N,10.0,40.730419502848,-73.983247537461,1004400007.0,210 1 AVENUE,1212.0,3,323.2,323.2,0.055,17.776,1.0,0.15,0.85,17.776,15.109599999999999,26.381784080473672,good
50177990,MEZEH,Mediterranean,"1700 BROADWAY, MANHATTAN, NY 10019",10019,N,30.0,40.763334557175,-73.982398119522,1010250025.0,1690 BROADWAY,596559.0,5,5965.59,5965.59,0.06,357.9354,1.2,0.2,0.8,429.52248000000003,343.61798400000004,22.347665542305943,good
40812973,LUNELLA RISTORANTE,Italian,"173 MULBERRY STREET, MANHATTAN, NY 10013",10013,Z,22.0,40.720158004701,-73.996980477312,1004710036.0,385 BROOME STREET,2120.0,3,565.3333333333334,565.3333333333334,0.055,31.093333333333337,1.0,0.1,0.9,31.093333333333337,27.984000000000005,17.472538920758204,good
50063152,TSQ FOOD COURT,Sandwiches,"163 WEST   48 STREET, MANHATTAN, NY 10036",10036,,25.0,40.759354750924,-73.983016431453,1010000049.0,138 WEST 48 STREET,22500.0,8,843.75,843.75,0.083,70.03125,2.5,0.6,0.4,175.078125,70.03125,25.56911088207602,good
50157105,BLUE BOTTLE COFFEE,Coffee/Tea,"396 BROADWAY, MANHATTAN, NY 10013",10013,A,8.0,40.718480960899,-74.002644270279,1001930045.0,393 BROADWAY,11000.0,1,3300.0,3300.0,0.083,273.90000000000003,3.0,0.7,0.30000000000000004,821.7,246.51000000000005,28.877210964033203,good
41212798,CHOKOLAT PATISSERIE,French,"3111 BROADWAY, MANHATTAN, NY 10027",10027,A,5.0,40.812816942241,-73.960391497006,1019930015.0,3105 BROADWAY,700.0,1,560.0,560.0,0.05,28.0,0.8,0.05,0.95,22.400000000000002,21.28,35.02888578119644,good
50082224,BLACK SEED BAGEL,Bagels/Pretzels,"1186 BROADWAY, MANHATTAN, NY 10001",10001,A,13.0,40.745601453484,-73.988660719736,1008307501.0,1182 BROADWAY,18691.0,4,1401.825,1401.825,0.083,116.35147500000001,3.0,0.8,0.19999999999999996,349.05442500000004,69.810885,27.1251607904222,good
50135192,KONA COFFEE ROASTERS,Coffee/Tea,"100 PARK AVENUE, MANHATTAN, NY 10017",10017,A,7.0,40.750993456113,-73.978503424145,1012750027.0,100 PARK AVENUE,778203.0,6,6485.025000000001,6485.025000000001,0.083,538.2570750000001,3.0,0.7,0.30000000000000004,1614.7712250000004,484.4313675000002,52.490859530202,acceptable
41254923,AYZA CAFE & WINE BAR,Mediterranean,"11 WEST   31 STREET, MANHATTAN, NY 10001",10001,A,10.0,40.746830889626,-73.986643076461,1008320049.0,4 WEST 31 STREET,27189.9,1,8156.969999999999,8000.0,0.06,480.0,1.2,0.2,0.8,576.0,460.8,24.661636671873108,good
50063071,ITAEWON POCHA,Korean,"28 WEST   32 STREET, MANHATTAN, NY 10001",10001,A,13.0,40.74772296418,-73.986877485325,1008330057.0,22 WEST 32 STREET,113000.0,3,1883.3333333333333,1883.3333333333333,0.055,103.58333333333333,1.0,0.15,0.85,103.58333333333333,88.04583333333332,23.631130083467752,good
50149815,SEA,Asian/Asian Fusion,"151 WEST   30 STREET, MANHATTAN, NY 10001",10001,A,12.0,40.747882561927,-73.991053137501,1008057501.0,130 WEST 30 STREET,19794.0,2,2969.1,2969.1,0.06,178.146,1.1,0.2,0.8,195.9606,156.76848,24.314669924591342,good
50041641,NARUTO RAMEN,Japanese,"2634 BROADWAY, MANHATTAN, NY 10025",10025,A,2.0,40.797056776667,-73.970015355946,1018710022.0,2626 BROADWAY,15000.0,1,4500.0,4500.0,0.055,247.5,1.0,0.15,0.85,247.5,210.375,45.396188508019456,good
50113612,ELLA'S CAFE,Coffee/Tea,"1465 2 AVENUE, MANHATTAN, NY 10075",10075,A,13.0,40.771539927577,-73.956372551372,1014510002.0,1458 2 AVENUE,1950.0,2,780.0,780.0,0.083,64.74000000000001,3.0,0.7,0.30000000000000004,194.22000000000003,58.26600000000002,28.912571511811446,good
50067247,STARBUCKS COFFEE #49952,Coffee/Tea,"450 WEST   33 STREET, MANHATTAN, NY 10001",10001,A,4.0,40.753556325005,-73.998812517372,1007310001.0,460 WEST 34 STREET,538520.0,17,1583.8823529411766,1583.8823529411766,0.083,131.46223529411768,3.0,0.7,0.30000000000000004,394.386705882353,118.31601176470592,56.81905379869888,acceptable
50164055,MATTO ESPRESSO,Coffee/Tea,"780 3 AVENUE, MANHATTAN, NY 10017",10017,,11.0,40.75474952067,-73.971554045471,1013030033.0,776 3 AVENUE,490020.0,2,12250.5,8000.0,0.083,664.0,3.0,0.7,0.30000000000000004,1992.0,597.6000000000001,35.033860071008604,good
50061211,TIPSY SCOOP,Frozen Desserts,"217 EAST   26 STREET, MANHATTAN, NY 10010",10010,A,10.0,40.740357921976,-73.980866927267,1009070012.0,217 EAST 26 STREET,1252.0,1,1001.6,1001.6,0.083,83.1328,3.0,0.8,0.19999999999999996,249.3984,49.87967999999999,23.69566573399076,good
50073168,LET'S MEAT,Korean,"307 5 AVENUE, MANHATTAN, NY 10016",10016,A,12.0,40.746778632367,-73.985755272704,1008330042.0,308 5 AVENUE,8908.0,2,2227.0,2227.0,0.055,122.485,1.0,0.15,0.85,122.485,104.11225,31.69005595719846,good
50177938,LA BOMBONIERA,Coffee/Tea,"203 WEST   82 STREET, MANHATTAN, NY 10024",10024,A,10.0,40.785195601473,-73.977127346462,1012290036.0,454 AMSTERDAM AVENUE,1000.0,1,800.0,800.0,0.083,66.4,3.0,0.7,0.30000000000000004,199.20000000000002,59.76000000000001,14.205804525580458,good
50178823,SWEETGREEN,Salads,"870 BROADWAY, MANHATTAN, NY 10003",10003,A,12.0,40.737611587808,-73.990166830327,1008460052.0,872 BROADWAY,1655.0,4,331.0,331.0,0.083,27.473000000000003,2.5,0.6,0.4,68.6825,27.473000000000003,19.89335469996645,good
50163946,JUMBO BAGEL,Bagels/Pretzels,"696 3 AVENUE, MANHATTAN, NY 10017",10017,A,5.0,40.751889978151,-73.973637825374,1012980038.0,696 3 AVENUE,1680.0,2,672.0,672.0,0.083,55.776,3.0,0.8,0.19999999999999996,167.328,33.465599999999995,26.510609969347023,good
50178227,THE CAFE @ CORNELL TECH,American,"2 WEST LOOP ROAD, MANHATTAN, NY 10044",10044,N,23.0,40.756545127438,-73.955880685226,1013730160.0,22 NORTH LOOP ROAD,42766.2,1,12829.86,8000.0,0.06,480.0,1.2,0.2,0.8,576.0,460.8,72.03106869755406,acceptable
50039077,STOUT,American,"60 EAST   41 STREET, MANHATTAN, NY 10017",10017,A,9.0,40.751833461526,-73.979091464036,1012750044.0,50 EAST 41 STREET,3800.0,1,1900.0,1900.0,0.06,114.0,1.2,0.2,0.8,136.79999999999998,109.44,24.10487518027407,good
50086207,ANYTIME KARAOKE,Korean,"23 WEST   32 STREET, MANHATTAN, NY 10001",10001,A,4.0,40.747508809168,-73.986332562507,1008340033.0,11 WEST 32 STREET,49993.0,5,2999.58,2999.58,0.055,164.9769,1.0,0.15,0.85,164.9769,140.230365,23.00773908352971,good
50102998,ROSIE DUNN,Irish,"729 3 AVENUE, MANHATTAN, NY 10017",10017,A,13.0,40.752971224215,-73.972825294769,1013190003.0,725 3 AVENUE,3600.0,1,1800.0,1800.0,0.055,99.0,1.0,0.1,0.9,99.0,89.10000000000001,22.44532833652381,good
50145734,DOS TOROS TAQUERIA,Mexican,"1115 LEXINGTON AVENUE, MANHATTAN, NY 10075",10075,,21.0,40.77402509833,-73.959558974168,1014127504.0,150 EAST 78TH STREET,3729.0,3,621.5,621.5,0.067,41.6405,1.8,0.4,0.6,74.95290000000001,44.971740000000004,19.61064143559613,good
50115905,JIANG KITCHEN,Chinese,"65 SAINT MARKS PLACE, MANHATTAN, NY 10003",10003,,54.0,40.728018237736,-73.986296887556,1004500043.0,63 ST MARKS PLACE,1875.0,1,1500.0,1500.0,0.06,90.0,1.2,0.3,0.7,108.0,75.6,23.6083233934744,good
50096203,KORONET PIZZA,Pizza,"1110 LEXINGTON AVENUE, MANHATTAN, NY 10075",10075,,34.0,40.773981202593,-73.95961676863,1014120057.0,138 EAST 78 STREET,7111.0,2,1777.75,1777.75,0.067,119.10925,1.8,0.5,0.5,214.39665000000002,107.19832500000001,21.653693274834524,good
50165648,BOONGS CHICKEN,Korean,"1075 1 AVENUE, MANHATTAN, NY 10022",10022,N,33.0,40.759352516074,-73.962166890457,1013510026.0,1071 1 AVENUE,1875.0,3,500.0,500.0,0.055,27.5,1.0,0.15,0.85,27.5,23.375,28.13767727998461,good
50009923,DEAR IRVING,American,"55 IRVING PLACE, MANHATTAN, NY 10003",10003,A,13.0,40.736098933941,-73.987233408618,1008730015.0,51 IRVING PLACE,3970.0,3,661.6666666666666,661.6666666666666,0.06,39.699999999999996,1.2,0.2,0.8,47.63999999999999,38.111999999999995,26.228060093321684,good
50179411,BAO NOODLE HOUSE,Chinese,"110 BOWERY, MANHATTAN, NY 10013",10013,N,34.0,40.717967614068,-73.995075851263,1002390026.0,110 BOWERY,3400.0,1,1700.0,1700.0,0.06,102.0,1.2,0.3,0.7,122.39999999999999,85.67999999999999,26.21086853097218,good
50000719,THE IMMIGRANT TAP ROOM,American,"341 EAST    9 STREET, MANHATTAN, NY 10003",10003,A,12.0,40.728745589412,-73.986202928873,1004500016.0,324 EAST 9 STREET,902.0,2,360.8,360.8,0.06,21.648,1.2,0.2,0.8,25.9776,20.78208,22.451270473082047,good
50178037,BOONGS GRAB & GO,Chinese,"77 3 AVENUE, MANHATTAN, NY 10003",10003,N,45.0,40.731658024312,-73.988356406397,1005567502.0,84 3 AVENUE,20049.0,3,2004.9,2004.9,0.06,120.294,1.2,0.3,0.7,144.3528,101.04696,32.84973911394042,good
50059980,OSCAR WILDE'S,American,"45 WEST   27 STREET, MANHATTAN, NY 10001",10001,,25.0,40.744868696154,-73.989656900571,1008290016.0,31 WEST 27 STREET,106800.0,2,2670.0,2670.0,0.06,160.2,1.2,0.2,0.8,192.23999999999998,153.792,23.88211681378247,good
50043179,SABA'S PIZZA,Jewish/Kosher,"403 AMSTERDAM AVENUE, MANHATTAN, NY 10024",10024,A,13.0,40.783345840254,-73.978164338717,1012100001.0,401 AMSTERDAM AVENUE,4000.0,1,2000.0,2000.0,0.06,120.0,1.1,0.15,0.85,132.0,112.2,30.007279052106984,good
50118534,HYATT PLACE NEW YORK CITY/TIMES SQUARE,Coffee/Tea,"350 WEST   39 STREET, MANHATTAN, NY 10018",10018,A,12.0,40.755924821885,-73.992625794507,1007630018.0,333 WEST 39 STREET,93661.0,3,4683.05,4683.05,0.083,388.69315000000006,3.0,0.7,0.30000000000000004,1166.0794500000002,349.8238350000001,27.15529964636266,good
50176207,SAXBYS,Other,"140 WEST   62 STREET, MANHATTAN, NY 10023",10023,N,34.0,40.771703675519,-73.984890655703,1011340010.0,60 LINCOLN CENTER PLAZA,58219.0,4,2183.2125,2183.2125,0.06,130.99275,1.1,0.2,0.8,144.092025,115.27362000000001,57.260820959937774,acceptable
50042664,MR. PURPLE,American,"180 ORCHARD STREET, MANHATTAN, NY 10002",10002,A,12.0,40.721845480012,-73.988304012661,1004170064.0,181 ORCHARD STREET,1900.0,3,506.6666666666667,506.6666666666667,0.06,30.4,1.2,0.2,0.8,36.48,29.183999999999997,22.801813628321494,good
40397359,MCCOY'S PUB,Irish,"768 9 AVENUE, MANHATTAN, NY 10019",10019,,21.0,40.764342637391,-73.988307350922,1010420003.0,766 9 AVENUE,1000.0,2,400.0,400.0,0.055,22.0,1.0,0.1,0.9,22.0,19.8,28.645019849760335,good
50174266,SOFIA'S OF LITTLE ITALY,Italian,"143 MULBERRY STREET, MANHATTAN, NY 10013",10013,Z,21.0,40.71876093231,-73.997586597168,1002360025.0,141 MULBERRY STREET,1500.0,1,1200.0,1200.0,0.055,66.0,1.0,0.1,0.9,66.0,59.4,20.95738661366947,good
40942069,CASSIDY'S PUB,Irish,"65 WEST   55 STREET, MANHATTAN, NY 10019",10019,,22.0,40.762493679864,-73.976868043238,1012710014.0,47 WEST 55 STREET,6400.0,2,1600.0,1600.0,0.055,88.0,1.0,0.1,0.9,88.0,79.2,23.185169314111995,good
50170343,BOONGS CHICKEN,Chicken,"1405 2 AVENUE, MANHATTAN, NY 10021",10021,N,38.0,40.769674003087,-73.957734841566,1014280022.0,1405 2 AVENUE,1590.0,3,424.0,424.0,0.067,28.408,2.0,0.5,0.5,56.816,28.408,25.87574936873697,good
50179043,EMO KIM BOB,Korean,"2 WEST   32 STREET, MANHATTAN, NY 10001",10001,A,9.0,40.747308389619,-73.985903129221,1008340039.0,320 5 AVENUE,99922.0,9,1665.3666666666666,1665.3666666666666,0.055,91.59516666666666,1.0,0.15,0.85,91.59516666666666,77.85589166666665,23.470187546107628,good
