restaurant_id,name,cuisine,address,taxi_zone_id,taxi_zone_name,estimated_area_sqft,capacity,turnover_rate,takeaway_ratio,eat_in_ratio,effective_supply_index,dropoff_count,effective_demand,congestion_score,estimated_wait_minutes,nyc_datetime,weather_factor
41172507,CARVE UNIQUE SANDWICHES,Sandwiches,"760 8 AVENUE, MANHATTAN, NY 10036",230,Times Sq/Theatre District,255.2083333333333,21.182291666666668,2.5,0.6,0.4,21.18229166666667,949,13.328476326713847,0.6292273063017109,0.0,,
50117320,ANYTIME STREET,Korean,"34 SAINT MARKS PLACE, MANHATTAN, NY 10003",79,East Village,778.6666666666666,42.82666666666667,1.0,0.15,0.85,36.40266666666667,259,6.064233905463141,0.16658762834581187,0.0,,
41277471,STARBUCKS COFFEE,Coffee/Tea,"315 7 AVENUE, MANHATTAN, NY 10001",186,Penn Station/Madison Sq West,863.8333333333334,71.69816666666668,3.0,0.7,0.3,64.52835000000002,510,10.363510024663093,0.16060398297280326,0.0,,
41487602,THE CAFE AT BOB,Coffee/Tea,"517 EAST  117 STREET, MANHATTAN, NY 10035",74,East Harlem North,720.0,59.760000000000005,3.0,0.7,0.3,53.78400000000002,151,4.906468205533921,0.09122542402078535,0.0,,
50012296,GOLDEN WOK CHINESE RESTAURANT,Chinese,"209 8 AVENUE, MANHATTAN, NY 10011",90,Flatiron,800.0,48.0,1.2,0.3,0.7,40.31999999999999,299,15.576722454305116,0.3863274418230436,0.0,,
50119872,OXFORD CAFE,American,"119 EAST   60 STREET, MANHATTAN, NY 10022",237,Upper East Side South,936.0,56.16,1.2,0.2,0.8,53.9136,1850,82.10657817184774,1.5229288745668577,6.146718962118028,,
50073613,LE REVEIL COFFEE SHOP,Coffee/Tea,"1322 2 AVENUE, MANHATTAN, NY 10021",141,Lenox Hill West,450.0,37.35,3.0,0.7,0.3,33.61500000000001,560,12.868616548975757,0.38282363673882946,0.0,,
41453205,THE GREY DOG,American,"242 WEST   16 STREET, MANHATTAN, NY 10011",90,Flatiron,2347.2000000000003,140.83200000000002,1.2,0.2,0.8,135.19872000000004,299,17.332836458124753,0.12820266684569756,0.0,,
41549281,DUNKIN/JIMMY JOHN'S,Donuts,"316 WEST   34 STREET, MANHATTAN, NY 10001",68,East Chelsea,2651.25,220.05375,3.0,0.8,0.1999999999999999,132.03224999999998,656,7.295591618293858,0.05525613339387808,0.0,,
50071103,FRESH & CO,Sandwiches/Salads/Mixed Buffet,"444 10 AVENUE, MANHATTAN, NY 10001",68,East Chelsea,680.0,56.440000000000005,2.5,0.6,0.4,56.44000000000001,656,12.702362785768408,0.2250595816046847,0.0,,
50038038,BAGELS & COMPANY,Jewish/Kosher,"172 WEST   79 STREET, MANHATTAN, NY 10024",239,Upper West Side South,6307.2,378.432,1.1,0.15,0.85,353.83392,687,30.132833246789477,0.08516095134912299,0.0,,
50148722,COMMODORE II,American,"14 AVENUE C, MANHATTAN, NY 10009",4,Alphabet City,640.0,38.4,1.2,0.2,0.8,36.864,46,9.243532664094094,0.25074687131331636,0.0,,
50034729,PANDA EXPRESS,Chinese,"1277 1 AVENUE, MANHATTAN, NY 10065",141,Lenox Hill West,580.0,34.8,1.2,0.3,0.7,29.232,560,25.346225155295077,0.8670711944203296,0.17370169671513885,,
50165384,BLAZE BBQ & HIBACHI,Asian/Asian Fusion,"109 ELDRIDGE STREET, MANHATTAN, NY 10002",148,Lower East Side,520.0,31.2,1.1,0.2,0.8,27.456000000000003,146,5.085714927403247,0.18523145860297371,0.0,,
50133483,7TH STREET BURGER,Hamburgers,"173 ORCHARD STREET, MANHATTAN, NY 10002",148,Lower East Side,226.66666666666663,18.813333333333333,2.5,0.6,0.4,18.813333333333333,146,2.9209761855459875,0.15526095954355001,0.0,,
50059022,CULTURE 307,Coffee/Tea,"307 WEST   38 STREET, MANHATTAN, NY 10018",48,Clinton East,2210.94,183.50802,3.0,0.7,0.3,165.15721800000006,524,5.4922547196632605,0.033254705947294766,0.0,,
50171794,GALLEGO SEAFOOD,Latin American,"1270 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",244,Washington Heights South,1875.0,112.5,1.2,0.2,0.8,108.0,74,5.223942496659564,0.048369837932033005,0.0,,
50136891,DUNKIN,Coffee/Tea,"2264 BROADWAY, MANHATTAN, NY 10024",239,Upper West Side South,2275.0,188.825,3.0,0.7,0.3,169.94250000000002,687,13.097904858327363,0.07707256782927967,0.0,,
40424894,AMY'S BREAD,Bakery Products/Desserts,"672 9 AVENUE, MANHATTAN, NY 10036",48,Clinton East,1340.0,111.22,3.0,0.7,0.3,100.098,524,5.4922547196632605,0.05486877579635218,0.0,,
50087778,99C PIZZA,Pizza,"177 EAST HOUSTON STREET, MANHATTAN, NY 10002",148,Lower East Side,1467.2,98.3024,1.8,0.5,0.5,88.47216,146,3.49185359609259,0.039468388655737464,0.0,,
50160420,ONE FIFTY FRESH PIZZA 40TH ST,Pizza,"143 WEST   40 STREET, MANHATTAN, NY 10018",100,Garment District,3764.5,252.2215,1.8,0.5,0.5,226.99935,416,11.301767067539933,0.04978766268511312,0.0,,
50159087,LULLA,Italian,"113 WEST   24 STREET, MANHATTAN, NY 10011",90,Flatiron,8000.0,440.0,1.0,0.1,0.9,396.0,299,19.04546836458065,0.04809461708227437,0.0,,
50116690,SMASHBURGER #1747,Hamburgers,"804 LEXINGTON AVENUE, MANHATTAN, NY 10065",237,Upper East Side South,816.5,67.76950000000001,2.5,0.6,0.4,67.76950000000001,1850,47.15784564021848,0.6958564788026838,0.0,,
50138385,SUBWAY,Sandwiches,"545 8 AVENUE, MANHATTAN, NY 10018",68,East Chelsea,958.8333333333334,79.58316666666667,2.5,0.6,0.4,79.58316666666667,656,12.702362785768408,0.15961117555138427,0.0,,
50164998,THE BLACK SHEEP,Irish,"593 3 AVENUE, MANHATTAN, NY 10016",170,Murray Hill,200.0,11.0,1.0,0.1,0.9,9.9,879,32.571362514839024,3.2900366176605074,39.29240398535951,,
50151204,FELLINI COFFEE CHELSEA,Coffee/Tea,"231 8 AVENUE, MANHATTAN, NY 10011",68,East Chelsea,346.0,28.718,3.0,0.7,0.3,25.846200000000003,656,10.090984125252827,0.3904242838503465,0.0,,
50136921,MCDONALDS #7552,Hamburgers,"14 EAST   47 STREET, MANHATTAN, NY 10017",161,Midtown Center,4350.0,361.05,2.5,0.6,0.4,361.05,1630,19.642358319057912,0.05440342977166019,0.0,,
50006114,MALECON RESTAURANT,Spanish,"4141 BROADWAY, MANHATTAN, NY 10033",244,Washington Heights South,3000.0,165.0,0.9,0.1,0.9,133.65,74,5.740112519891757,0.04294884040323051,0.0,,
50119316,EL LINAJE RESTAURANT,Spanish,"2023 AMSTERDAM AVENUE, MANHATTAN, NY 10032",244,Washington Heights South,1000.0,55.0,0.9,0.1,0.9,44.55,74,5.740112519891757,0.12884652120969153,0.0,,
50050184,SWEETGREEN,Salads,"1500 3 AVENUE, MANHATTAN, NY 10028",236,Upper East Side North,720.0,59.760000000000005,2.5,0.6,0.4,59.760000000000005,1,0.05949476424847493,0.0009955616507442255,0.0,,
50050184,SWEETGREEN,Salads,"1500 3 AVENUE, MANHATTAN, NY 10028",236,Upper East Side North,720.0,59.760000000000005,2.5,0.6,0.4,59.760000000000005,1501,20.68156035535419,0.3460769805112816,0.0,,
50153701,PIZZAZZ,Pizza,"38 UNION SQUARE EAST, MANHATTAN, NY 10003",107,Gramercy,3000.0,201.0,1.8,0.5,0.5,180.9,389,11.684202539127782,0.06458928987909221,0.0,,
50102837,RALPH'S ITALIAN ICES,Frozen Desserts,"1588 1 AVENUE, MANHATTAN, NY 10028",262,Yorkville East,720.0,59.760000000000005,3.0,0.8,0.1999999999999999,35.855999999999995,312,15.525650532168573,0.43300007062049795,0.0,,
50119701,DOS TOROS,Mexican,"10 EAST   48 STREET, MANHATTAN, NY 10017",161,Midtown Center,3110.7,208.4169,1.8,0.4,0.6,225.090252,1630,27.168561009243348,0.12070074455842428,0.0,,
40935269,TULCINGO DEL VALLE,Mexican,"665 10 AVENUE, MANHATTAN, NY 10036",50,Clinton West,960.0,64.32000000000001,1.8,0.4,0.6,69.46560000000001,268,29.62744827951089,0.42650532464285756,0.0,,
50148751,THE ONE TRICK PONY,Other,"234 WEST   14 STREET, MANHATTAN, NY 10011",249,West Village,270.0,16.2,1.1,0.2,0.8,14.256,277,8.956240742945315,0.6282435986914503,0.0,,
50092650,JACKDAW,American,"213 2 AVENUE, MANHATTAN, NY 10003",79,East Village,1484.0,89.03999999999999,1.2,0.2,0.8,85.4784,259,5.777138685161607,0.06758594785538344,0.0,,
40654823,BLONDIES,American,"212 WEST   79 STREET, MANHATTAN, NY 10024",239,Upper West Side South,640.0,38.4,1.2,0.2,0.8,36.864,687,28.70627343162422,0.7787075041130702,0.0,,
50167585,POPUP BAGELS,Bagels/Pretzels,"7 PENN PLAZA, MANHATTAN, NY 10001",186,Penn Station/Madison Sq West,3069.275,254.749825,3.0,0.8,0.1999999999999999,152.84989499999998,510,7.4926227148476565,0.04901948224987435,0.0,,
50123542,CAFE GRUMPY,American,"63 MADISON AVENUE, MANHATTAN, NY 10016",234,Union Sq,352.0,21.12,1.2,0.2,0.8,20.2752,794,23.630867446647688,1.1655060096397414,2.2097430824063578,,
40977209,WAVERLY DINER,American,"385 6 AVENUE, MANHATTAN, NY 10014",249,West Village,1372.0,82.32,1.2,0.2,0.8,79.0272,277,8.956240742945315,0.11333111565315886,0.0,,
50138563,BUFFALO WILD WINGS GO,Chicken,"455 PARK AVENUE SOUTH, MANHATTAN, NY 10016",170,Murray Hill,981.25,65.74375,2.0,0.5,0.5,65.74375,879,20.35250743794851,0.3095732664770189,0.0,,
50121179,AJI SUSHI,Japanese,"838 2 AVENUE, MANHATTAN, NY 10017",233,UN/Turtle Bay South,880.0,48.4,1.0,0.15,0.85,41.14,335,37.17794751981491,0.9036934253722632,0.333908005582615,,
50131222,TOMPKINS SQUARE BAGELS,Bakery Products/Desserts,"23 EAST   17 STREET, MANHATTAN, NY 10003",234,Union Sq,1745.4,144.8682,3.0,0.7,0.3,130.38138,794,10.782132841909048,0.0826968762096938,0.0,,
50144305,ROWDY ROOSTER,Indian,"140 WEST   32 STREET, MANHATTAN, NY 10001",186,Penn Station/Madison Sq West,1174.0,64.57000000000001,1.0,0.15,0.85,54.8845,510,23.842127638151386,0.4344054812952907,0.0,,
41086895,CHIPOTLE MEXICAN GRILL,Tex-Mex,"9 WEST   42 STREET, MANHATTAN, NY 10036",161,Midtown Center,4708.0142857142855,315.4369571428571,1.8,0.4,0.6,340.67191371428567,1630,27.168561009243348,0.07974992922964892,0.0,,
50058921,PIERS PIZZA COMPANY,Pizza,"61 CHELSEA PIERS PIER, MANHATTAN, NY 10011",246,West Chelsea/Hudson Yards,4440.0,297.48,1.8,0.5,0.5,267.732,594,22.983127519675843,0.08584378228854168,0.0,,
50148732,MIJO,Mexican,"25 11 AVENUE, MANHATTAN, NY 10011",246,West Chelsea/Hudson Yards,1456.505263157895,97.58585263157896,1.8,0.4,0.6,105.39272084210528,594,26.592191127609528,0.25231525398655164,0.0,,
50181422,HYDERABADI ZAIQA,Indian,"785 9 AVENUE, MANHATTAN, NY 10019",48,Clinton East,626.6666666666666,34.46666666666666,1.0,0.15,0.85,29.29666666666666,524,12.635394546425188,0.4312912008109634,0.0,,
41549763,CHIPOTLE MEXICAN GRILL,Tex-Mex,"1379 6 AVENUE, MANHATTAN, NY 10019",163,Midtown North,8000.0,536.0,1.8,0.4,0.6,578.88,898,31.74212665403406,0.054833690322750935,0.0,,
50104853,KARAMELO BAR & KITCHEN,Latin American,"141 NAGLE AVENUE, MANHATTAN, NY 10040",243,Washington Heights North,2775.0,166.5,1.2,0.2,0.8,159.84,26,2.788349767475191,0.017444630677397342,0.0,,
50179864,PAOLA'S,Italian,"1302 MADISON AVENUE, MANHATTAN, NY 10128",236,Upper East Side North,1340.0,73.7,1.0,0.1,0.9,66.33,1,0.11382161997219044,0.001715990049331983,0.0,,
50179864,PAOLA'S,Italian,"1302 MADISON AVENUE, MANHATTAN, NY 10128",236,Upper East Side North,1340.0,73.7,1.0,0.1,0.9,66.33,1501,39.56665318258466,0.5965121842693301,0.0,,
50155171,MOKA & CO,Coffee/Tea,"2481 BROADWAY, MANHATTAN, NY 10025",238,Upper West Side North,662.5,54.9875,3.0,0.7,0.3,49.48875000000001,489,17.52046497948843,0.3540292486572893,0.0,,
50143817,KONBAN NYC,Japanese,"311 WEST   17 STREET, MANHATTAN, NY 10011",68,East Chelsea,1073.4,59.037000000000006,1.0,0.15,0.85,50.181450000000005,656,23.215158854121785,0.4626243134489295,0.0,,
50155901,SERPENTINE,New American,"64 GREENWICH AVENUE, MANHATTAN, NY 10011",249,West Village,711.2,35.56,0.8,0.05,0.95,27.0256,277,10.276202493673235,0.38023956891514843,0.0,,
50088153,FUMO,Italian,"2791 BROADWAY, MANHATTAN, NY 10025",24,Bloomingdale,2950.0,162.25,1.0,0.1,0.9,146.025,55,11.897669624151442,0.08147693630646424,0.0,,
50162829,KANSHA,Japanese,"1312 MADISON AVENUE, MANHATTAN, NY 10128",236,Upper East Side North,666.6666666666666,36.66666666666666,1.0,0.15,0.85,31.166666666666664,1,0.10873413287835952,0.0034887957073270436,0.0,,
50162829,KANSHA,Japanese,"1312 MADISON AVENUE, MANHATTAN, NY 10128",236,Upper East Side North,666.6666666666666,36.66666666666666,1.0,0.15,0.85,31.166666666666664,1501,37.798141739313465,1.2127746012613947,2.651975147377929,,
41600159,JUMBO'S HAMBURGERS,Hamburgers,"274 WEST  145 STREET, MANHATTAN, NY 10039",42,Central Harlem North,4046.4,335.8512,2.5,0.6,0.4,335.85120000000006,74,6.438044106355458,0.019169334831483278,0.0,,
50117123,THE LONG POUR,American,"155 2 AVENUE, MANHATTAN, NY 10003",79,East Village,1680.0,100.8,1.2,0.2,0.8,96.768,259,5.777138685161607,0.0597009206055887,0.0,,
50132701,RED HOUSE,Chinese,"203 EAST   14 STREET, MANHATTAN, NY 10003",107,Gramercy,420.5,25.23,1.2,0.3,0.7,21.1932,389,15.293310467084982,0.7216140303061822,0.0,,
50055420,STARBUCKS,Coffee/Tea,"245 EAST   93 STREET, MANHATTAN, NY 10128",263,Yorkville West,8000.0,664.0,3.0,0.7,0.3,597.6000000000001,387,9.252796695366275,0.015483260869086801,0.0,,
50048149,MEDITERRANEO PIZZA,Pizza,"1593 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10040",243,Washington Heights North,1247.75,83.59925000000001,1.8,0.5,0.5,75.23932500000001,26,1.9144818971781457,0.02544522956815662,0.0,,
41575449,MIDNIGHT EXPRESS DINER,American,"1715 2 AVENUE, MANHATTAN, NY 10128",263,Yorkville West,389.3333333333333,23.36,1.2,0.2,0.8,22.425600000000003,387,20.279068661545676,0.9042820999904427,0.33675546499288667,,
50162524,DONGBEI,Chinese,"953 COLUMBUS AVENUE, MANHATTAN, NY 10025",24,Bloomingdale,960.0,57.6,1.2,0.3,0.7,48.38399999999999,55,9.730750330775825,0.2011150448655718,0.0,,
50075750,VARIETY COFFEE ROASTERS (LOCATED AT 1269 LEXINGTON AVENUE),Coffee/Tea,"150 EAST   86 STREET, MANHATTAN, NY 10028",236,Upper East Side North,4758.3,394.9389000000001,3.0,0.7,0.3,355.4450100000001,1,0.047263704532172365,0.00013297051077513328,0.0,,
50075750,VARIETY COFFEE ROASTERS (LOCATED AT 1269 LEXINGTON AVENUE),Coffee/Tea,"150 EAST   86 STREET, MANHATTAN, NY 10028",236,Upper East Side North,4758.3,394.9389000000001,3.0,0.7,0.3,355.4450100000001,1501,16.429801348860828,0.046223187516012176,0.0,,
50143066,SING NYC,Chinese,"182 BLEECKER STREET, MANHATTAN, NY 10012",114,Greenwich Village South,648.0,38.88,1.2,0.3,0.7,32.65919999999999,200,8.880024434137235,0.27189963116479393,0.0,,
50136945,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","350 WEST   14 STREET, MANHATTAN, NY 10014",249,West Village,1250.0,103.75,3.0,0.8,0.1999999999999999,62.24999999999999,277,2.9544576277757106,0.0474611667112564,0.0,,
41644048,AMELIE,French,"22 WEST    8 STREET, MANHATTAN, NY 10011",113,Greenwich Village North,4629.5,231.475,0.8,0.05,0.95,175.92100000000002,274,17.567595782418508,0.09986070896833525,0.0,,
40544576,YONAH SHIMMEL'S KNISH BAKERY,Jewish/Kosher,"137 EAST HOUSTON STREET, MANHATTAN, NY 10002",148,Lower East Side,1320.0,79.2,1.1,0.15,0.85,74.052,146,5.3384498065613,0.07209055537407902,0.0,,
50089256,DUNKIN,Donuts,"687 AMSTERDAM AVENUE, MANHATTAN, NY 10025",238,Upper West Side North,850.0,70.55,3.0,0.8,0.1999999999999999,42.329999999999984,489,12.666966459008707,0.29924324259411084,0.0,,
50181918,SHIN TAKUMI,Japanese,"44 GREENWICH AVENUE, MANHATTAN, NY 10011",249,West Village,613.3333333333334,33.733333333333334,1.0,0.15,0.85,28.67333333333333,277,9.401321612437638,0.32787682907827154,0.0,,
40402424,ANGLERS CLUB OF NEW YORK,American,"101 BROAD STREET, MANHATTAN, NY 10004",88,Financial District South,1353.1666666666667,81.19,1.2,0.2,0.8,77.9424,153,13.192976852025254,0.1692657250998847,0.0,,
50105058,SUGAR HILL CREAMERY,Frozen Desserts,"3629 BROADWAY, MANHATTAN, NY 10031",116,Hamilton Heights,937.5,77.8125,3.0,0.8,0.1999999999999999,46.68749999999999,43,1.659336589418311,0.035541345958089665,0.0,,
50064289,THE MILL,American,"140 EAST   52 STREET, MANHATTAN, NY 10022",162,Midtown East,529.8571428571429,31.79142857142857,1.2,0.2,0.8,30.519771428571428,1006,31.533980026805366,1.0332311990149596,1.1263671278035363,,
50082996,NY FRESH PIZZA,Pizza,"109B LAFAYETTE STREET, MANHATTAN, NY 10013",231,TriBeCa/Civic Center,8000.0,536.0,1.8,0.5,0.5,482.4,393,11.389516021842,0.023610107839639304,0.0,,
50098826,CHOP'T,Salads,"200 VARICK STREET, MANHATTAN, NY 10014",125,Hudson Sq,4880.825,405.108475,2.5,0.6,0.4,405.108475,132,11.978361271319026,0.029568281116111,0.0,,
50170491,MAY WAH FAST FOOD,Chinese,"190 HESTER STREET, MANHATTAN, NY 10013",144,Little Italy/NoLiTa,1440.0,86.39999999999999,1.2,0.3,0.7,72.576,264,10.007563637208738,0.13789081290245728,0.0,,
50019203,SOPHIE'S CUBAN CUISINE,Latin American,"76 FULTON STREET, MANHATTAN, NY 10038",87,Financial District North,2698.5,161.91,1.2,0.2,0.8,155.4336,196,11.824173597511358,0.07607218514858664,0.0,,
50062984,STARBUCKS COFFEE,Coffee/Tea,"2 WORLD TRADE CENTER, MANHATTAN, NY 10007",261,World Trade Center,5396.925,447.9447750000001,3.0,0.7,0.3,403.15029750000014,137,6.792638094302242,0.016848897635508352,0.0,,
50105204,OST CAFE,Coffee/Tea,"511 GRAND STREET, MANHATTAN, NY 10002",232,Two Bridges/Seward Park,1807.2,149.9976,3.0,0.7,0.3,134.99784000000002,89,4.64040959605484,0.034373954398491405,0.0,,
40838460,STARBUCKS COFFEE,Coffee/Tea,"400 EAST   90 STREET, MANHATTAN, NY 10128",262,Yorkville East,560.0,46.48,3.0,0.7,0.3,41.83200000000001,312,21.474487779919716,0.513350731017396,0.0,,
50163215,HIRONI,Asian/Asian Fusion,"828 MADISON AVENUE, MANHATTAN, NY 10021",237,Upper East Side South,1063.125,63.7875,1.1,0.2,0.8,56.13300000000001,1850,82.10657817184774,1.4627149479245316,5.3949838593375175,,
50122151,BIRD IN HAND,American,"3569 BROADWAY, MANHATTAN, NY 10031",116,Hamilton Heights,3354.0,201.24,1.2,0.2,0.8,193.1904,43,5.030167915996396,0.026037359599630185,0.0,,
40364347,METROPOLITAN CLUB,American,"1 EAST   60 STREET, MANHATTAN, NY 10022",237,Upper East Side South,2508.15,150.489,1.2,0.2,0.8,144.46944000000002,1850,82.10657817184774,0.5683318089406848,0.0,,
50130240,HALF MOON,American,"50 TRINITY PLACE, MANHATTAN, NY 10006",261,World Trade Center,6693.569999999999,401.6141999999999,1.2,0.2,0.8,385.549632,137,14.88721505967695,0.03861296659122982,0.0,,
50015159,AKAMI SUSHI,Japanese,"1771 1 AVENUE, MANHATTAN, NY 10128",263,Yorkville West,440.0,24.2,1.0,0.15,0.85,20.57,387,21.286838078584264,1.034848715536425,1.1381048755875685,,
40537494,810 DELI & CAFE,American,"810 7 AVENUE, MANHATTAN, NY 10019",230,Times Sq/Theatre District,977.6571428571428,58.65942857142857,1.2,0.2,0.8,56.31305142857144,949,23.206225148199593,0.41209319259914046,0.0,,
50107981,COUNTER & BODEGA,Latin American,"216 7TH AVE, MANHATTAN, NY 10011",90,Flatiron,1166.6666666666667,70.0,1.2,0.2,0.8,67.2,299,17.332836458124753,0.25792911396018975,0.0,,
50140847,CAFE CHRYSTIE,Coffee/Tea,"184 EAST    7 STREET, MANHATTAN, NY 10009",4,Alphabet City,2293.6,190.3688,3.0,0.7,0.3,171.33192000000005,46,4.217576749469965,0.024616409770403344,0.0,,
50119702,EXTRA SAUCE BK,American,"100 PEARL STREET, MANHATTAN, NY 10004",88,Financial District South,356.12727272727267,21.36763636363636,1.2,0.2,0.8,20.512930909090905,153,13.192976852025254,0.6431541601974782,0.0,,
50168216,TAQUERIA CONDESA,Mexican,"824 9 AVENUE, MANHATTAN, NY 10019",48,Clinton East,1360.0,91.12,1.8,0.4,0.6,98.4096,524,9.562570879937295,0.09717111826424756,0.0,,
50169116,PASTA EATER N GO,Italian,"744 9 AVENUE, MANHATTAN, NY 10019",48,Clinton East,320.0,17.6,1.0,0.1,0.9,15.840000000000002,524,13.226583393742454,0.835011577887781,0.06551149732232736,,
50092940,PERLA NEGRA BAR,Spanish,"3454 BROADWAY, MANHATTAN, NY 10031",116,Hamilton Heights,600.0,33.0,0.9,0.1,0.9,26.73,43,5.527191359826791,0.20677857687343026,0.0,,
41363485,LEO'S BAGELS,Bagels/Pretzels,"3 HANOVER SQUARE, MANHATTAN, NY 10004",87,Financial District North,825.0,68.47500000000001,3.0,0.8,0.1999999999999999,41.085,196,3.9005226500670545,0.09493787635553254,0.0,,
50138113,VAN LEEUWEN ICE CREAM,Frozen Desserts,"556 HUDSON STREET, MANHATTAN, NY 10014",249,West Village,1200.0,99.6,3.0,0.8,0.1999999999999999,59.75999999999999,277,2.9544576277757106,0.04943871532422542,0.0,,
50133883,FLIK @ WELLINGTON MANAGEMENT,Bakery Products/Desserts,"799 BROADWAY, MANHATTAN, NY 10003",113,Greenwich Village North,1762.0,146.246,3.0,0.7,0.3,131.62140000000002,274,6.986030053731509,0.053076703740664574,0.0,,
50012093,MIMI CHENG'S DUMPLINGS,Chinese,"179 2 AVENUE, MANHATTAN, NY 10003",79,East Village,520.0,31.2,1.2,0.3,0.7,26.208,259,5.191815320948771,0.19810040144035299,0.0,,
40399569,JUDGE ROY BEAN,American,"38 WEST   56 STREET, MANHATTAN, NY 10019",161,Midtown Center,1000.0,60.0,1.2,0.2,0.8,57.6,1630,34.19933219824035,0.5937384062194505,0.0,,
41708279,EL PATIO MEXICANO RESTAURANT,Mexican,"3764 BROADWAY, MANHATTAN, NY 10032",244,Washington Heights South,3345.0,224.115,1.8,0.4,0.6,242.0442,74,4.149993327547398,0.017145601206504425,0.0,,
50170028,HORI,Japanese,"231 EAST   50 STREET, MANHATTAN, NY 10022",229,Sutton Place/Turtle Bay North,748.0799999999999,41.1444,1.0,0.15,0.85,34.972739999999995,479,25.997002231495536,0.7433504561408554,0.0,,
50037167,SOFRITO,Latin American,"679 RIVERSIDE DRIVE, MANHATTAN, NY 10031",116,Hamilton Heights,1626.825,97.6095,1.2,0.2,0.8,93.70512,43,5.030167915996396,0.053680822520651976,0.0,,
50037443,SUSHI REN / OMAKASE SHIHOU,Japanese,"1584 2 AVENUE, MANHATTAN, NY 10028",263,Yorkville West,240.0,13.2,1.0,0.15,0.85,11.22,387,21.286838078584264,1.8972226451501126,11.493231206588954,,
41627061,XE MAY,Sandwiches/Salads/Mixed Buffet,"96 ST MARKS PLACE, MANHATTAN, NY 10009",79,East Village,340.0,28.22,2.5,0.6,0.4,28.22000000000001,259,3.3180948521174356,0.1175795482678042,0.0,,
50000522,JUST SALAD,Salads,"1471 THIRD AVENUE, MANHATTAN, NY 10028",263,Yorkville West,1875.0,155.625,2.5,0.6,0.4,155.625,387,11.64726640619472,0.07484187248960462,0.0,,
50140761,THE IVY COFFEE & BAKERY,Coffee/Tea,"31 CARMINE STREET, MANHATTAN, NY 10014",249,West Village,533.3333333333334,44.26666666666667,3.0,0.7,0.3,39.84000000000001,277,4.086493129064282,0.10257261870141267,0.0,,
41446057,ROBERT,New American,"2 COLUMBUS CIRCLE, MANHATTAN, NY 10019",142,Lincoln Square East,480.5833333333333,24.02916666666667,0.8,0.05,0.95,18.26216666666667,699,40.472449325791956,2.216190995544082,16.853214296554615,,
50117018,XI'AN FAMOUS FOODS,Chinese,"8 LIBERTY PLACE, MANHATTAN, NY 10038",87,Financial District North,800.0,48.0,1.2,0.3,0.7,40.31999999999999,196,10.62618174612856,0.26354617425914095,0.0,,
50089139,PENNY JO'S,Sandwiches/Salads/Mixed Buffet,"3898 BROADWAY, MANHATTAN, NY 10032",244,Washington Heights South,1672.25,138.79675,2.5,0.6,0.4,138.79675,74,3.0003670762559724,0.021616983656000392,0.0,,
41692125,CENTER BAR,New American,"10 COLUMBUS CIRCLE, MANHATTAN, NY 10019",142,Lincoln Square East,480.5833333333333,24.02916666666667,0.8,0.05,0.95,18.26216666666667,699,40.472449325791956,2.216190995544082,16.853214296554615,,
50128771,POLLO CAMPERO,Latin American,"714 LEXINGTON AVENUE, MANHATTAN, NY 10022",162,Midtown East,2825.0,169.5,1.2,0.2,0.8,162.72000000000003,1006,31.533980026805366,0.19379289593661111,0.0,,
50005954,ALTESI RISTORANTE,Italian,"26 EAST   64 STREET, MANHATTAN, NY 10065",237,Upper East Side South,4285.0,235.675,1.0,0.1,0.9,212.1075,1850,90.21940758939567,0.4253475600315674,0.0,,
50109601,INSOMNIA COOKIES,American,"125 CHURCH STREET, MANHATTAN, NY 10007",231,TriBeCa/Civic Center,741.6666666666666,44.49999999999999,1.2,0.2,0.8,42.72,393,16.588276127326044,0.3883023438044486,0.0,,
50135432,BAYA BAR,"Juice, Smoothies, Fruit Salads","305 WEST BROADWAY, MANHATTAN, NY 10013",211,SoHo,455.2000000000001,37.78160000000001,3.0,0.8,0.1999999999999999,22.66896,259,6.2367216883440335,0.2751216504129009,0.0,,
50108317,KFC,Chicken,"242 EAST   14 STREET, MANHATTAN, NY 10003",79,East Village,663.96,44.48532000000001,2.0,0.5,0.5,44.48532000000001,259,3.966585382953703,0.08916616499451285,0.0,,
50117129,DUNKIN,Donuts,"1590 MADISON AVENUE, MANHATTAN, NY 10029",75,East Harlem South,8000.0,664.0,3.0,0.8,0.1999999999999999,398.3999999999999,381,8.172904464129198,0.020514318434059237,0.0,,
50044340,WENDY'S,American,"4 SOUTH STREET, MANHATTAN, NY 10004",88,Financial District South,6293.753333333333,377.6252,1.2,0.2,0.8,362.520192,153,13.192976852025254,0.0363923917706224,0.0,,
50116880,ZHEN PIN CAFE,Coffee/Tea,"98 MOTT STREET, MANHATTAN, NY 10013",144,Little Italy/NoLiTa,2100.0,174.3,3.0,0.7,0.3,156.87000000000006,264,5.08097352752381,0.03238970821395938,0.0,,
50003035,JUICE GENERATION,"Juice, Smoothies, Fruit Salads","109 EAST   23 STREET, MANHATTAN, NY 10010",107,Gramercy,4942.2,410.2026,3.0,0.8,0.1999999999999999,246.12155999999996,389,5.613672464533701,0.022808536011772806,0.0,,
