user_id,current_time,origin_lat,origin_lng,rank,restaurant_id,name,cuisine,address,estimated_travel_minutes,estimated_wait_minutes,total_user_time,current_utilization,idle_capacity_score,preference_match_score,promotion_bonus,active_promotion_id,final_score
121,2026-05-15 18:30:00,40.86928254518353,-73.93414642806977,1,50165837,CJ JUICE BAR,"Juice, Smoothies, Fruit Salads","4871 BROADWAY, MANHATTAN, NY 10034",3.0939840605267896,0.0,3.0939840605267896,0.005342529926115832,0.9946574700738842,1.0,0.0,,0.43576871604075074
121,2026-05-15 18:30:00,40.86928254518353,-73.93414642806977,2,50131392,BAMBOO EMPANADAS & JUICE BAR,"Juice, Smoothies, Fruit Salads","130 DYCKMAN STREET, MANHATTAN, NY 10040",3.5675390235412534,0.0,3.5675390235412534,0.009660108992941627,0.9903398910070583,1.0,0.0,,0.4321149199391778
121,2026-05-15 18:30:00,40.86928254518353,-73.93414642806977,3,50046383,FRUIT PARADISE SMOOTHIES,"Juice, Smoothies, Fruit Salads","112 NAGLE AVENUE, MANHATTAN, NY 10040",3.739731675726267,0.0,3.739731675726267,0.01442077482394159,0.9855792251760584,1.0,0.0,,0.42998865729775043
121,2026-05-15 18:30:00,40.86928254518353,-73.93414642806977,4,50178995,LEBRON CAFE,"Juice, Smoothies, Fruit Salads","3835 9 AVENUE, MANHATTAN, NY 10034",5.197372871013392,0.0,5.197372871013392,0.002520128541342335,0.9974798714586577,1.0,0.0,,0.4250395994387983
121,2026-05-15 18:30:00,40.86928254518353,-73.93414642806977,5,50140134,CABRINI JUICERY,"Juice, Smoothies, Fruit Salads","817 WEST  187 STREET, MANHATTAN, NY 10033",5.255177580369853,0.0,5.255177580369853,0.02010354110966464,0.9798964588903354,1.0,0.0,,0.420329500786584
122,2026-05-15 18:30:00,40.864675590239685,-73.98668571697701,1,50119540,CHICK-FIL-A,Chicken,"601 WEST  181 STREET, MANHATTAN, NY 10033",15.841182472049704,0.0,15.841182472049704,0.007289190753884003,0.992710809246116,1.0,0.0,,0.437035976585019
122,2026-05-15 18:30:00,40.864675590239685,-73.98668571697701,2,50119996,POPEYES,Chicken,"1411 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",15.879574804071364,0.0,15.879574804071364,0.011429742669720272,0.9885702573302797,1.0,0.0,,0.4357740241265772
122,2026-05-15 18:30:00,40.864675590239685,-73.98668571697701,3,41163622,POPEYES,Chicken,"601 WEST  191 STREET, MANHATTAN, NY 10040",16.418206538509782,0.0,16.418206538509782,0.011205630068353206,0.9887943699316468,1.0,0.0,,0.4326479200633647
122,2026-05-15 18:30:00,40.864675590239685,-73.98668571697701,4,50048685,KENNEDY FRIED CHICKEN,Chicken,"1270 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10033",15.751615565630965,0.0,15.751615565630965,0.028551328892190288,0.9714486711078097,1.0,0.0,,0.432249586027599
122,2026-05-15 18:30:00,40.864675590239685,-73.98668571697701,5,50137899,CHICKEN RANCH,Chicken,"56 SHERMAN AVENUE, MANHATTAN, NY 10040",16.650892274183864,0.0,16.650892274183864,0.010390675154291156,0.9896093248457088,1.0,0.0,,0.43147699642466
123,2026-05-15 18:30:00,40.7027821909752,-73.93645132936712,1,40371718,ZAFI'S LUNCHEONETTE,American,"500 GRAND STREET, MANHATTAN, NY 10002",13.704132547396934,0.0,13.704132547396934,0.043976764005491185,0.9560232359945088,1.0,0.0,,0.4337278286568439
123,2026-05-15 18:30:00,40.7027821909752,-73.93645132936712,2,50156858,WONDER,American,"126 DELANCEY STREET, MANHATTAN, NY 10002",15.50983498252444,0.0,15.50983498252444,0.012916928086326405,0.9870830719136736,1.0,0.0,,0.4282967062633246
123,2026-05-15 18:30:00,40.7027821909752,-73.93645132936712,3,50105935,THE GUTTER L.E.S.,American,"242 BROOME STREET, MANHATTAN, NY 10002",15.856753029166645,0.0,15.856753029166645,0.011036707741760519,0.9889632922582395,1.0,0.0,,0.4262314827319583
123,2026-05-15 18:30:00,40.7027821909752,-73.93645132936712,4,40929097,PIANOS,American,"158 LUDLOW STREET, MANHATTAN, NY 10002",15.947696770230358,0.0,15.947696770230358,0.012658589524599879,0.9873414104754001,1.0,0.0,,0.42516139502477523
123,2026-05-15 18:30:00,40.7027821909752,-73.93645132936712,5,40966076,WELCOME TO THE JOHNSONS,American,"123 RIVINGTON STREET, MANHATTAN, NY 10002",15.580326926936323,0.0,15.580326926936323,0.02750581368663058,0.9724941863133694,1.0,0.0,,0.42413432942206075
124,2026-05-15 18:30:00,40.77707314669712,-73.93300106628608,1,50063183,SIENA CAFE,Italian,"1580 3 AVENUE, MANHATTAN, NY 10128",5.686149005603393,0.0,5.686149005603393,0.00028742833326310705,0.9997125716667369,1.0,0.0,,0.43127670453523614
124,2026-05-15 18:30:00,40.77707314669712,-73.93300106628608,2,50088554,SFOGLIA RESTAURANT,Italian,"1402 LEXINGTON AVENUE, MANHATTAN, NY 10128",6.014656402268471,0.0,6.014656402268471,0.0013064924239232138,0.9986935075760768,1.0,0.0,,0.4286501397484624
124,2026-05-15 18:30:00,40.77707314669712,-73.93300106628608,3,41461860,LEX RESTAURANT,Italian,"1370 LEXINGTON AVENUE, MANHATTAN, NY 10128",6.07828573712627,0.0,6.07828573712627,0.0012168854075491407,0.9987831145924508,1.0,0.0,,0.42821314247742326
124,2026-05-15 18:30:00,40.77707314669712,-73.93300106628608,4,50107708,PAOLA'S RESTAURANT,Italian,"1361 LEXINGTON AVENUE, MANHATTAN, NY 10128",6.0829425796383765,0.0,6.0829425796383765,0.0052386695005426556,0.9947613304994574,1.0,0.0,,0.4271740744005256
124,2026-05-15 18:30:00,40.77707314669712,-73.93300106628608,5,40573507,NICOLA'S,Italian,"146 EAST   84 STREET, MANHATTAN, NY 10028",6.500602875204435,0.0,6.500602875204435,0.001104166466316858,0.9988958335336832,1.0,0.0,,0.4251922241518529
125,2026-05-15 18:30:00,40.87345159587607,-73.94322914900795,1,41336495,MAMA SUSHI,Japanese,"237 DYCKMAN STREET, MANHATTAN, NY 10034",5.102836158576696,0.0,5.102836158576696,0.061456310819686034,0.938543689180314,1.0,0.0,,0.4265474553053836
125,2026-05-15 18:30:00,40.87345159587607,-73.94322914900795,2,50115737,TAMPOPO KITCHEN,Japanese,"805 WEST  187 STREET, MANHATTAN, NY 10033",6.976758817131751,0.0,6.976758817131751,0.053740643279343435,0.9462593567206565,1.0,0.0,,0.4180924260751392
125,2026-05-15 18:30:00,40.87345159587607,-73.94322914900795,3,50111080,RAMEN KU-RAKU,Japanese,"3952 BROADWAY, MANHATTAN, NY 10032",12.579165802472817,0.0,12.579165802472817,0.03701796203029016,0.9629820379697098,1.0,0.0,,0.3912285428748323
125,2026-05-15 18:30:00,40.87345159587607,-73.94322914900795,4,50137899,CHICKEN RANCH,Chicken,"56 SHERMAN AVENUE, MANHATTAN, NY 10040",5.884255390930245,0.0,5.884255390930245,0.010390675154291156,0.9896093248457088,0.7,0.0,,0.3749837948001381
125,2026-05-15 18:30:00,40.87345159587607,-73.94322914900795,5,50093379,POPEYES,Chicken,"175 DYCKMAN STREET, MANHATTAN, NY 10040",5.90227135762049,0.0,5.90227135762049,0.014024395994308122,0.9859756040056918,0.7,0.0,,0.3739755329207354
126,2026-05-15 18:30:00,40.75300080057253,-73.98534120442582,1,50012808,CALLE DAO,Latin American,"38 WEST   39 STREET, MANHATTAN, NY 10018",0.5852805131749302,0.0,0.5852805131749302,0.028391330188707826,0.9716086698112921,1.0,0.0,,0.43872306868430844
126,2026-05-15 18:30:00,40.75300080057253,-73.98534120442582,2,50053465,BSTRO 38,Latin American,"58 WEST   38 STREET, MANHATTAN, NY 10018",0.5327258702093002,0.0,0.5327258702093002,0.06681098997225045,0.9331890100277496,1.0,0.0,,0.42950707087206064
126,2026-05-15 18:30:00,40.75300080057253,-73.98534120442582,3,50147158,EL SABROSO,Latin American,"265 WEST   37 STREET, MANHATTAN, NY 10018",1.5939241514256692,0.0,1.5939241514256692,0.06509467183138778,0.9349053281686122,1.0,0.0,,0.42208302515586993
126,2026-05-15 18:30:00,40.75300080057253,-73.98534120442582,4,40373500,VICTOR'S CAFE,Latin American,"236 WEST   52 STREET, MANHATTAN, NY 10019",3.7154927903686197,0.0,3.7154927903686197,0.06083316018411459,0.9391668398158854,1.0,0.0,,0.4074482793999628
126,2026-05-15 18:30:00,40.75300080057253,-73.98534120442582,5,50180153,VERONICA'S CAFE,Latin American,"48 WEST   46 STREET, MANHATTAN, NY 10036",1.9047633394307821,0.0,1.9047633394307821,0.12285852757660325,0.8771414724233968,1.0,0.0,,0.40534177566534185
127,2026-05-15 18:30:00,40.853204600873035,-73.99147701953594,1,50105926,PIZZERIA L'ANTICA,Pizza,"3789 BROADWAY, MANHATTAN, NY 10032",14.868151523762396,0.0,14.868151523762396,0.017241140635380608,0.9827588593646194,1.0,0.0,,0.440922174515717
127,2026-05-15 18:30:00,40.853204600873035,-73.99147701953594,2,50052060,GEORGE'S PIZZA,Pizza,"726 WEST  181 STREET, MANHATTAN, NY 10033",15.289853712628611,0.0,15.289853712628611,0.009719270456219462,0.9902807295437805,1.0,0.0,,0.4401787865042803
127,2026-05-15 18:30:00,40.853204600873035,-73.99147701953594,3,50134858,IPIZZANY,Pizza,"3801 BROADWAY, MANHATTAN, NY 10032",14.871629327750355,0.0,14.871629327750355,0.02544409590078627,0.9745559040992138,1.0,0.0,,0.43884979660059353
127,2026-05-15 18:30:00,40.853204600873035,-73.99147701953594,4,50167584,RA BROADWAY FAMOUS PIZZA,Pizza,"4250 BROADWAY, MANHATTAN, NY 10033",15.598938178316738,0.0,15.598938178316738,0.011788465680374054,0.9882115343196259,1.0,0.0,,0.4377383461683869
127,2026-05-15 18:30:00,40.853204600873035,-73.99147701953594,5,50186471,PIZZA COFFEE SHOP MAMA VIOLA,Pizza,"3594 BROADWAY, MANHATTAN, NY 10031",15.063290249785409,0.0,15.063290249785409,0.031257115781772496,0.9687428842182275,1.0,0.0,,0.43620401622149074
128,2026-05-15 18:30:00,40.7305086944035,-73.96988788637876,1,50162881,BOONGS CAFE,Asian/Asian Fusion,"327 EAST   12 STREET, MANHATTAN, NY 10003",4.275751546706826,0.0,4.275751546706826,0.03444313451090377,0.9655568654890962,1.0,0.0,,0.42719546326110197
128,2026-05-15 18:30:00,40.7305086944035,-73.96988788637876,2,50114771,FISHMARKET II,Asian/Asian Fusion,"171 AVENUE A, MANHATTAN, NY 10009",3.4778181518676665,0.0,3.4778181518676665,0.05914351643285838,0.9408564835671416,1.0,0.0,,0.4267662249549513
128,2026-05-15 18:30:00,40.7305086944035,-73.96988788637876,3,50051395,THURSDAY KITCEHN,Asian/Asian Fusion,"424 EAST    9 STREET, MANHATTAN, NY 10009",4.01127688734095,0.0,4.01127688734095,0.06754043543258519,0.9324595645674149,1.0,0.0,,0.42082559976743394
128,2026-05-15 18:30:00,40.7305086944035,-73.96988788637876,4,50077626,MONOMONO,Asian/Asian Fusion,"116 EAST    4 STREET, MANHATTAN, NY 10003",5.403913966896635,0.0,5.403913966896635,0.03034262490315807,0.9696573750968419,1.0,0.0,,0.4200967796058852
128,2026-05-15 18:30:00,40.7305086944035,-73.96988788637876,5,50117911,MANGO MANGO ARTISAN LAB,Asian/Asian Fusion,"19 SAINT MARKS PLACE, MANHATTAN, NY 10003",5.3365378186454135,0.0,5.3365378186454135,0.0460183397055025,0.9539816602944975,1.0,0.0,,0.4166630213810712
129,2026-05-15 18:30:00,40.868507859348945,-73.95735731829926,1,50116877,PANDA HOUSE,Chinese,"82B NAGLE AVENUE, MANHATTAN, NY 10040",8.759060010212812,0.0,8.759060010212812,0.02485954414164278,0.9751404558583572,1.0,0.0,,0.4355551918547178
129,2026-05-15 18:30:00,40.868507859348945,-73.95735731829926,2,50037954,FU SING,Chinese,"4151 BROADWAY, MANHATTAN, NY 10033",9.721456488260001,0.0,9.721456488260001,0.01643215983236724,0.9835678401676328,1.0,0.0,,0.43249214232040933
129,2026-05-15 18:30:00,40.868507859348945,-73.95735731829926,3,41482120,LOTUS LUCKY EXPRESS,Chinese,"4840 BROADWAY, MANHATTAN, NY 10034",9.182311592720184,0.0,9.182311592720184,0.030502881941865585,0.9694971180581344,1.0,0.0,,0.43187069312083265
129,2026-05-15 18:30:00,40.868507859348945,-73.95735731829926,4,50126747,"""U"" LIKE CHINESE TAKE OUT",Chinese,"4926 BROADWAY, MANHATTAN, NY 10034",9.994154530689254,0.0,9.994154530689254,0.01661716414946712,0.9833828358505329,1.0,0.0,,0.4309809852018739
129,2026-05-15 18:30:00,40.868507859348945,-73.95735731829926,5,41338312,KING GARDEN RESTAURANT,Chinese,"4316 BROADWAY, MANHATTAN, NY 10033",8.814197505728647,0.0,8.814197505728647,0.0517907169617558,0.9482092830382443,1.0,0.0,,0.42852620565376154
130,2026-05-15 18:30:00,40.80261101061609,-74.01125411556063,1,50135935,THE SHELL,Mediterranean,"635 AMSTERDAM AVENUE, MANHATTAN, NY 10024",11.659859820011206,0.0,11.659859820011206,0.13522320056732492,0.864776799432675,1.0,0.0,,0.4107364674212567
130,2026-05-15 18:30:00,40.80261101061609,-74.01125411556063,2,50126157,COSTA,Mediterranean,"1300 MADISON AVENUE, MANHATTAN, NY 10128",16.869534577709853,0.0,16.869534577709853,0.0010510666384521711,0.9989489333615478,1.0,0.0,,0.4052988235027561
130,2026-05-15 18:30:00,40.80261101061609,-74.01125411556063,3,50055882,GARDENIA TERRACE,Mediterranean,"826 10 AVENUE, MANHATTAN, NY 10019",14.320224545394211,0.0,14.320224545394211,0.0852976544181888,0.9147023455818112,1.0,0.0,,0.4033120394976363
130,2026-05-15 18:30:00,40.80261101061609,-74.01125411556063,4,50042114,BLUE,Mediterranean,"856 9 AVENUE, MANHATTAN, NY 10019",14.932903891233765,0.0,14.932903891233765,0.08707468888523441,0.9129253111147656,1.0,0.0,,0.3982834916419042
130,2026-05-15 18:30:00,40.80261101061609,-74.01125411556063,5,50102810,SOOM SOOM,Mediterranean,"1108 LEXINGTON AVENUE, MANHATTAN, NY 10075",17.963572834875347,0.0,17.963572834875347,0.005867455198667748,0.9941325448013323,1.0,0.0,,0.39590873503885005
131,2026-05-15 18:30:00,40.81070130080585,-73.93089515349062,1,50182935,SAVOUR,Korean,"3360 BROADWAY, MANHATTAN, NY 10031",7.61759188921527,0.0,7.61759188921527,0.12317430946628896,0.8768256905337111,1.0,0.0,,0.38574074756796123
131,2026-05-15 18:30:00,40.81070130080585,-73.93089515349062,2,50091455,272 UPTOWN PIZZA,Pizza,"272 WEST  135 STREET, MANHATTAN, NY 10030",4.7040507458010445,0.0,4.7040507458010445,0.025547135780230972,0.9744528642197691,0.7,0.0,,0.36838360399140074
131,2026-05-15 18:30:00,40.81070130080585,-73.93089515349062,3,50152110,FRESH HOT PIZZA,Pizza,"17 WEST  125 STREET, MANHATTAN, NY 10027",3.684258492799023,0.0,3.684258492799023,0.05551722530723812,0.9444827746927619,0.7,0.0,,0.3672740344698331
131,2026-05-15 18:30:00,40.81070130080585,-73.93089515349062,4,50181109,PIZZA STOP,Pizza,"531 LENOX AVENUE, MANHATTAN, NY 10037",3.0648051887899457,0.0,3.0648051887899457,0.10636124196502827,0.8936387580349717,0.7,0.0,,0.3584402329679237
131,2026-05-15 18:30:00,40.81070130080585,-73.93089515349062,5,50176247,ELPIS,Pizza,"308 EAST  116 STREET, MANHATTAN, NY 10029",5.464670573987372,0.0,5.464670573987372,0.05769038529690187,0.9423096147030982,0.7,0.0,,0.35558701754914057
132,2026-05-15 18:30:00,40.725215122742576,-73.97335033128726,1,50158818,DUPBOPBRO,Korean,"309 EAST HOUSTON STREET, MANHATTAN, NY 10002",3.1575167115533023,0.0,3.1575167115533023,0.05696089198348772,0.9430391080165123,1.0,0.0,,0.4203022219603944
132,2026-05-15 18:30:00,40.725215122742576,-73.97335033128726,2,50130299,GEN KOREAN BBQ HOUSE,Korean,"150 EAST   14 STREET, MANHATTAN, NY 10003",5.187449604172842,0.0,5.187449604172842,0.033423404604982956,0.9665765953950171,1.0,0.0,,0.41228615886508624
132,2026-05-15 18:30:00,40.725215122742576,-73.97335033128726,3,50066778,MS. YOO,Korean,"163 ALLEN STREET, MANHATTAN, NY 10002",4.767512364443357,0.0,4.767512364443357,0.07804226333552568,0.9219577366644743,1.0,0.0,,0.40400706154937865
132,2026-05-15 18:30:00,40.725215122742576,-73.97335033128726,4,50167629,NORIMEN,Korean,"24 ELIZABETH STREET, MANHATTAN, NY 10013",7.516494796385912,0.0,7.516494796385912,0.023109719649932196,0.9768902803500678,1.0,0.0,,0.39891590451746217
132,2026-05-15 18:30:00,40.725215122742576,-73.97335033128726,5,50157598,NO GEM,Korean,"51 CANAL STREET, MANHATTAN, NY 10002",6.430820390206799,0.0,6.430820390206799,0.0616052221150956,0.9383947778849044,1.0,0.0,,0.3967264354788045
133,2026-05-15 18:30:00,40.857927152947035,-73.95333082440213,1,50115737,TAMPOPO KITCHEN,Japanese,"805 WEST  187 STREET, MANHATTAN, NY 10033",4.644397666661688,0.0,4.644397666661688,0.053740643279343435,0.9462593567206565,1.0,0.0,,0.4355054022622488
133,2026-05-15 18:30:00,40.857927152947035,-73.95333082440213,2,50111080,RAMEN KU-RAKU,Japanese,"3952 BROADWAY, MANHATTAN, NY 10032",7.655052959450874,0.0,7.655052959450874,0.03701796203029016,0.9629820379697098,1.0,0.0,,0.4233500295094702
133,2026-05-15 18:30:00,40.857927152947035,-73.95333082440213,3,41336495,MAMA SUSHI,Japanese,"237 DYCKMAN STREET, MANHATTAN, NY 10034",7.745677481517525,0.0,7.745677481517525,0.061456310819686034,0.938543689180314,1.0,0.0,,0.416748706808965
133,2026-05-15 18:30:00,40.857927152947035,-73.95333082440213,4,50124384,JIN RAMEN,Japanese,"3599 BROADWAY, MANHATTAN, NY 10031",11.061192240201747,0.0,11.061192240201747,0.06163731832843407,0.9383626816715659,1.0,0.0,,0.3987132213735317
133,2026-05-15 18:30:00,40.857927152947035,-73.95333082440213,5,50043736,CHOPPED PARSLEY,Japanese,"500 WEST  146 STREET, MANHATTAN, NY 10031",11.92072621071372,0.0,11.92072621071372,0.09412018508751883,0.9058798149124812,1.0,0.0,,0.38592860842443766
134,2026-05-15 18:30:00,40.82546283337915,-73.95677643244116,1,50123130,LA BOTANERA DE ACAPULCO RESTAURANT CORP,Mexican,"540 WEST  145 STREET, MANHATTAN, NY 10031",2.2383226040616115,0.0,2.2383226040616115,0.011055985050353422,0.9889440149496466,1.0,0.0,,0.4420694441204355
134,2026-05-15 18:30:00,40.82546283337915,-73.95677643244116,2,50050384,FRIJOLITO'S RESTAURANT,Mexican,"3446 BROADWAY, MANHATTAN, NY 10031",1.3858722588024692,0.0,1.3858722588024692,0.046020537772096116,0.9539794622279039,1.0,0.0,,0.4384499885269903
134,2026-05-15 18:30:00,40.82546283337915,-73.95677643244116,3,50152392,CONSUELO,Mexican,"130 HAMILTON PLACE, MANHATTAN, NY 10031",2.226201013517989,0.0,2.226201013517989,0.029872312462616957,0.970127687537383,1.0,0.0,,0.43743819107148607
134,2026-05-15 18:30:00,40.82546283337915,-73.95677643244116,4,50045788,CHINELOS II DELI-GROCERY RESTAURANT,Mexican,"530 WEST  136 STREET, MANHATTAN, NY 10031",2.2284385630978485,0.0,2.2284385630978485,0.030017293651682597,0.9699827063483174,1.0,0.0,,0.4373885021539732
134,2026-05-15 18:30:00,40.82546283337915,-73.95677643244116,5,41054695,PICANTE MEXICAN BAR AND GRILL RESTAURANT,Mexican,"3424 BROADWAY, MANHATTAN, NY 10031",1.4275171787057055,0.0,1.4275171787057055,0.055224645326515345,0.9447753546734846,1.0,0.0,,0.4358987510985092
135,2026-05-15 18:30:00,40.76470840721956,-73.9935767340162,1,50055882,GARDENIA TERRACE,Mediterranean,"826 10 AVENUE, MANHATTAN, NY 10019",1.5441763062133151,0.0,1.5441763062133151,0.0852976544181888,0.9147023455818112,1.0,0.0,,0.41998871285624256
135,2026-05-15 18:30:00,40.76470840721956,-73.9935767340162,2,50042114,BLUE,Mediterranean,"856 9 AVENUE, MANHATTAN, NY 10019",2.198122224244352,0.0,2.198122224244352,0.08707468888523441,0.9129253111147656,1.0,0.0,,0.414713772228532
135,2026-05-15 18:30:00,40.76470840721956,-73.9935767340162,3,50177990,MEZEH,Mediterranean,"1700 BROADWAY, MANHATTAN, NY 10019",3.1792409273414317,0.0,3.1792409273414317,0.06753495517917826,0.9324650448208217,1.0,0.0,,0.4123512065286245
135,2026-05-15 18:30:00,40.76470840721956,-73.9935767340162,4,50104886,IRIS,Mediterranean,"1740 BROADWAY, MANHATTAN, NY 10019",3.226533118312938,0.0,3.226533118312938,0.08671106873846815,0.9132889312615319,1.0,0.0,,0.4072078319163005
135,2026-05-15 18:30:00,40.76470840721956,-73.9935767340162,5,50176320,GYRO KING,Mediterranean,"302 WEST   37 STREET, MANHATTAN, NY 10018",3.8777845327063694,0.0,3.8777845327063694,0.08677062993049602,0.913229370069504,1.0,0.0,,0.4023821638377887
136,2026-05-15 18:30:00,40.845685007986134,-73.94708979447888,1,50000346,SILVANA,Mediterranean,"300 WEST  116 STREET, MANHATTAN, NY 10026",15.450872644817132,0.0,15.450872644817132,0.1102325126971183,0.8897674873028817,1.0,0.0,,0.3452175950698595
136,2026-05-15 18:30:00,40.845685007986134,-73.94708979447888,2,50135617,MO NA CAFE,Mediterranean,"80 EAST  116 STREET, MANHATTAN, NY 10029",17.11179744095138,0.0,17.11179744095138,0.0889000891679286,0.9110999108320714,1.0,0.0,,0.34143864367208626
136,2026-05-15 18:30:00,40.845685007986134,-73.94708979447888,3,50126157,COSTA,Mediterranean,"1300 MADISON AVENUE, MANHATTAN, NY 10128",22.675487780517734,0.0,22.675487780517734,0.0010510666384521711,0.9989489333615478,1.0,0.0,,0.33287774426414335
136,2026-05-15 18:30:00,40.845685007986134,-73.94708979447888,4,50056274,MARLOW BISTRO,Mediterranean,"1018 AMSTERDAM AVENUE, MANHATTAN, NY 10025",16.55461624710504,0.0,16.55461624710504,0.1634630370053485,0.8365369629946515,1.0,0.0,,0.325854677835375
136,2026-05-15 18:30:00,40.845685007986134,-73.94708979447888,5,50135573,I LOVE BIBIMBAP,Korean,"1049 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10032",3.9474183186669674,0.0,3.9474183186669674,0.23459022897835483,0.7654097710216452,0.7,0.0,,0.31723766679243537
137,2026-05-15 18:30:00,40.85607301734442,-73.93780835026992,1,50115737,TAMPOPO KITCHEN,Japanese,"805 WEST  187 STREET, MANHATTAN, NY 10033",0.37204197914804943,0.0,0.37204197914804943,0.053740643279343435,0.9462593567206565,1.0,0.0,,0.43603110571346526
137,2026-05-15 18:30:00,40.85607301734442,-73.93780835026992,2,41336495,MAMA SUSHI,Japanese,"237 DYCKMAN STREET, MANHATTAN, NY 10034",4.630541672085378,0.0,4.630541672085378,0.061456310819686034,0.938543689180314,1.0,0.0,,0.4120690797888258
137,2026-05-15 18:30:00,40.85607301734442,-73.93780835026992,3,50111080,RAMEN KU-RAKU,Japanese,"3952 BROADWAY, MANHATTAN, NY 10032",6.1787860779705035,0.0,6.1787860779705035,0.03701796203029016,0.9629820379697098,1.0,0.0,,0.4101681843574401
137,2026-05-15 18:30:00,40.85607301734442,-73.93780835026992,4,50124384,JIN RAMEN,Japanese,"3599 BROADWAY, MANHATTAN, NY 10031",10.788305189643461,0.0,10.788305189643461,0.06163731832843407,0.9383626816715659,1.0,0.0,,0.3801640921349382
137,2026-05-15 18:30:00,40.85607301734442,-73.93780835026992,5,50043736,CHOPPED PARSLEY,Japanese,"500 WEST  146 STREET, MANHATTAN, NY 10031",11.45130563665415,0.0,11.45130563665415,0.09412018508751883,0.9058798149124812,1.0,0.0,,0.3686130684836597
138,2026-05-15 18:30:00,40.79204163179497,-73.97486353347816,1,50117450,LYLA'S BODEGA,Latin American,"177 WEST   83 STREET, MANHATTAN, NY 10024",2.481217953248516,0.0,2.481217953248516,0.1516617984444581,0.8483382015555418,1.0,0.0,,0.39672387567782796
138,2026-05-15 18:30:00,40.79204163179497,-73.97486353347816,2,50114065,EL VALLE 46,Latin American,"46 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10026",6.97825903465698,0.0,6.97825903465698,0.05926138505088356,0.9407386149491165,1.0,0.0,,0.3882964812974687
138,2026-05-15 18:30:00,40.79204163179497,-73.97486353347816,3,50133435,SALSA CATERING,Latin American,"1429 5 AVENUE, MANHATTAN, NY 10035",8.699266857608599,0.0,8.699266857608599,0.023336273406581256,0.9766637265934187,1.0,0.0,,0.38521225452512264
138,2026-05-15 18:30:00,40.79204163179497,-73.97486353347816,4,50062917,TROPILYZ,Latin American,"1917 7 AVENUE, MANHATTAN, NY 10026",7.4937955445234286,0.0,7.4937955445234286,0.07872605634077831,0.9212739436592217,1.0,0.0,,0.3798160311391945
138,2026-05-15 18:30:00,40.79204163179497,-73.97486353347816,5,41577295,LECHONERA TROPICAL & GRILL,Latin American,"172 EAST  103 STREET, MANHATTAN, NY 10029",7.889061446759964,0.0,7.889061446759964,0.07350538164620198,0.926494618353798,1.0,0.0,,0.3783501010816006
139,2026-05-15 18:30:00,40.84369313221402,-73.96150324623001,1,50142663,CHEZ MESSY,Latin American,"5 EDWARD M MORGAN PLACE, MANHATTAN, NY 10032",5.651020986320665,0.0,5.651020986320665,0.019170037227343454,0.9808299627726565,1.0,0.0,,0.4426599327162457
139,2026-05-15 18:30:00,40.84369313221402,-73.96150324623001,2,50115793,TU SABOR LATINO,Latin American,"3881 BROADWAY, MANHATTAN, NY 10032",5.828097171839248,0.0,5.828097171839248,0.030231148707520625,0.9697688512924794,1.0,0.0,,0.43886297905476446
139,2026-05-15 18:30:00,40.84369313221402,-73.96150324623001,3,50101376,HAVANA HEIGHT,Latin American,"621 WEST  172 STREET, MANHATTAN, NY 10032",6.222755647864587,0.0,6.222755647864587,0.036277378449024754,0.9637226215509752,1.0,0.0,,0.4350520746213247
139,2026-05-15 18:30:00,40.84369313221402,-73.96150324623001,4,50073806,MAMBI STEAKHOUSE,Latin American,"4181 BROADWAY, MANHATTAN, NY 10033",6.745690871007115,0.0,6.745690871007115,0.027499528842499055,0.9725004711575009,1.0,0.0,,0.4341998280110931
139,2026-05-15 18:30:00,40.84369313221402,-73.96150324623001,5,50161669,EL SABOR RESTAURANT,Latin American,"4139 BROADWAY, MANHATTAN, NY 10033",6.511869554814221,0.0,6.511869554814221,0.033233215874885265,0.9667667841251147,1.0,0.0,,0.4341286887684668
140,2026-05-15 18:30:00,40.82635403790639,-73.94837865975076,1,50115851,THE OMA,Coffee/Tea,"1707 AMSTERDAM AVENUE, MANHATTAN, NY 10031",0.5703029975424407,0.0,0.5703029975424407,0.029205937760810013,0.97079406223919,1.0,0.0,,0.44088185765267857
140,2026-05-15 18:30:00,40.82635403790639,-73.94837865975076,2,50149813,HAMILTON UNDERGROUND COFFEE,Coffee/Tea,"761 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10031",1.4307128605966055,0.0,1.4307128605966055,0.022594310010274832,0.9774056899897252,1.0,0.0,,0.43748794480605113
140,2026-05-15 18:30:00,40.82635403790639,-73.94837865975076,3,50140743,RED KUP,Coffee/Tea,"701 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10031",1.318639715192335,0.0,1.318639715192335,0.029542929350357818,0.9704570706496422,1.0,0.0,,0.4364081661725338
140,2026-05-15 18:30:00,40.82635403790639,-73.94837865975076,4,50160890,FUMO CAFFE E VINO,Coffee/Tea,"1608 AMSTERDAM AVENUE, MANHATTAN, NY 10031",1.82613910526217,0.0,1.82613910526217,0.01920290407773258,0.9807970959222674,1.0,0.0,,0.43601638425024225
