exposure_id,promotion_id,user_id,restaurant_id,target_segment,exposed_at,channel,clicked,clicked_at,redeemed,redeemed_order_id
891,4,953,50135792,all_users,2026-04-22 09:00:00,email,False,,False,
892,4,323,50135792,all_users,2026-04-21 20:00:00,push,False,,False,
893,4,403,50135792,all_users,2026-04-21 09:00:00,email,False,,False,
894,4,514,50135792,all_users,2026-04-22 18:00:00,push,False,,False,
895,4,203,50135792,all_users,2026-04-23 17:00:00,in_app,False,,False,
896,4,549,50135792,all_users,2026-04-21 18:00:00,email,False,,False,
897,4,723,50135792,all_users,2026-04-22 09:00:00,push,False,,False,
898,4,519,50135792,all_users,2026-04-21 19:00:00,push,False,,False,
899,4,46,50135792,all_users,2026-04-22 20:00:00,push,False,,False,
900,4,3,50135792,all_users,2026-04-21 20:00:00,push,True,2026-04-21 22:37:00,False,
901,4,31,50135792,all_users,2026-04-24 17:00:00,email,False,,False,
902,4,805,50135792,all_users,2026-04-24 14:00:00,push,False,,False,
903,4,89,50135792,all_users,2026-04-21 09:00:00,in_app,False,,False,
904,4,456,50135792,all_users,2026-04-23 18:00:00,in_app,False,,False,
905,4,878,50135792,all_users,2026-04-22 14:00:00,push,True,2026-04-22 16:43:00,False,
906,4,386,50135792,all_users,2026-04-22 11:00:00,email,True,2026-04-22 11:19:00,False,
907,4,294,50135792,all_users,2026-04-22 16:00:00,in_app,False,,False,
908,4,530,50135792,all_users,2026-04-24 14:00:00,push,False,,False,
909,4,814,50135792,all_users,2026-04-24 11:00:00,email,False,,False,
910,4,668,50135792,all_users,2026-04-23 19:00:00,in_app,False,,False,
911,4,290,50135792,all_users,2026-04-22 17:00:00,push,False,,False,
912,4,780,50135792,all_users,2026-04-22 13:00:00,push,False,,False,
913,4,826,50135792,all_users,2026-04-24 11:00:00,push,False,,False,
914,4,875,50135792,all_users,2026-04-22 09:00:00,email,False,,False,
915,4,909,50135792,all_users,2026-04-24 20:00:00,push,False,,False,
916,4,981,50135792,all_users,2026-04-22 17:00:00,push,False,,False,
917,4,468,50135792,all_users,2026-04-22 20:00:00,push,False,,False,
918,4,471,50135792,all_users,2026-04-24 18:00:00,push,False,,False,
919,4,118,50135792,all_users,2026-04-21 15:00:00,push,False,,False,
920,4,608,50135792,all_users,2026-04-22 10:00:00,in_app,True,2026-04-22 11:28:00,False,
921,4,341,50135792,all_users,2026-04-23 10:00:00,email,False,,False,
922,4,259,50135792,all_users,2026-04-23 11:00:00,in_app,False,,False,
923,4,252,50135792,all_users,2026-04-23 13:00:00,in_app,False,,False,
924,4,672,50135792,all_users,2026-04-21 18:00:00,email,False,,False,
925,4,218,50135792,all_users,2026-04-22 19:00:00,email,False,,False,
926,4,280,50135792,all_users,2026-04-22 12:00:00,in_app,False,,False,
927,4,193,50135792,all_users,2026-04-24 11:00:00,push,False,,False,
928,4,22,50135792,all_users,2026-04-22 10:00:00,email,False,,False,
929,4,974,50135792,all_users,2026-04-21 16:00:00,in_app,True,2026-04-21 17:25:00,False,
930,4,83,50135792,all_users,2026-04-21 09:00:00,in_app,False,,False,
931,4,231,50135792,all_users,2026-04-21 12:00:00,push,False,,False,
932,4,187,50135792,all_users,2026-04-21 17:00:00,push,True,2026-04-21 18:07:00,False,
933,4,930,50135792,all_users,2026-04-22 14:00:00,email,False,,False,
934,4,852,50135792,all_users,2026-04-22 13:00:00,in_app,True,2026-04-22 15:19:00,False,
935,4,448,50135792,all_users,2026-04-21 10:00:00,push,False,,False,
936,4,955,50135792,all_users,2026-04-23 16:00:00,email,False,,False,
937,4,508,50135792,all_users,2026-04-22 12:00:00,in_app,False,,False,
938,4,580,50135792,all_users,2026-04-22 19:00:00,in_app,False,,False,
939,4,718,50135792,all_users,2026-04-24 15:00:00,email,False,,False,
940,4,984,50135792,all_users,2026-04-24 13:00:00,push,True,2026-04-24 14:01:00,False,
941,4,87,50135792,all_users,2026-04-22 20:00:00,in_app,False,,False,
942,4,584,50135792,all_users,2026-04-24 12:00:00,push,False,,False,
943,4,647,50135792,all_users,2026-04-23 20:00:00,push,True,2026-04-23 20:25:00,False,
944,4,621,50135792,all_users,2026-04-22 18:00:00,push,False,,False,
945,4,712,50135792,all_users,2026-04-21 16:00:00,push,False,,False,
946,4,452,50135792,all_users,2026-04-22 16:00:00,email,True,2026-04-22 17:05:00,False,
947,4,885,50135792,all_users,2026-04-22 19:00:00,push,False,,False,
948,4,249,50135792,all_users,2026-04-23 14:00:00,in_app,False,,False,
949,4,721,50135792,all_users,2026-04-22 18:00:00,push,False,,False,
950,4,333,50135792,all_users,2026-04-21 12:00:00,push,False,,False,
951,4,5,50135792,all_users,2026-04-21 20:00:00,push,False,,False,
952,4,735,50135792,all_users,2026-04-22 17:00:00,email,False,,False,
953,4,692,50135792,all_users,2026-04-21 20:00:00,push,False,,False,
954,4,392,50135792,all_users,2026-04-22 20:00:00,in_app,False,,False,
955,4,363,50135792,all_users,2026-04-21 19:00:00,push,False,,False,
956,4,159,50135792,all_users,2026-04-23 12:00:00,email,True,2026-04-23 12:14:00,False,
957,4,296,50135792,all_users,2026-04-23 09:00:00,push,True,2026-04-23 11:25:00,False,
958,4,371,50135792,all_users,2026-04-23 14:00:00,push,True,2026-04-23 16:41:00,False,
959,4,587,50135792,all_users,2026-04-24 15:00:00,in_app,False,,False,
960,4,23,50135792,all_users,2026-04-23 17:00:00,push,False,,False,
961,4,128,50135792,all_users,2026-04-21 20:00:00,email,False,,False,
962,4,779,50135792,all_users,2026-04-21 18:00:00,email,False,,False,
963,4,32,50135792,all_users,2026-04-23 15:00:00,push,False,,False,
964,4,844,50135792,all_users,2026-04-22 18:00:00,in_app,False,,False,
965,4,420,50135792,all_users,2026-04-22 18:00:00,push,False,,False,
966,4,603,50135792,all_users,2026-04-22 17:00:00,in_app,False,,False,
967,4,211,50135792,all_users,2026-04-21 09:00:00,email,False,,False,
968,4,867,50135792,all_users,2026-04-22 19:00:00,push,False,,False,
969,4,173,50135792,all_users,2026-04-22 15:00:00,push,False,,False,
970,4,268,50135792,all_users,2026-04-22 16:00:00,push,False,,False,
971,4,515,50135792,all_users,2026-04-23 17:00:00,email,False,,False,
972,4,114,50135792,all_users,2026-04-21 20:00:00,push,False,,False,
973,4,202,50135792,all_users,2026-04-24 13:00:00,email,True,2026-04-24 15:37:00,False,
974,4,771,50135792,all_users,2026-04-21 18:00:00,push,False,,False,
975,4,949,50135792,all_users,2026-04-21 18:00:00,email,False,,False,
976,4,147,50135792,all_users,2026-04-23 16:00:00,push,True,2026-04-23 17:51:00,False,
977,4,503,50135792,all_users,2026-04-24 14:00:00,push,False,,False,
978,4,873,50135792,all_users,2026-04-23 20:00:00,push,False,,False,
979,4,753,50135792,all_users,2026-04-22 19:00:00,email,False,,False,
980,4,309,50135792,all_users,2026-04-22 19:00:00,push,False,,False,
981,4,70,50135792,all_users,2026-04-21 19:00:00,in_app,False,,False,
982,4,261,50135792,all_users,2026-04-21 16:00:00,in_app,False,,False,
983,4,53,50135792,all_users,2026-04-22 16:00:00,push,False,,False,
984,4,952,50135792,all_users,2026-04-23 10:00:00,in_app,False,,False,
985,4,370,50135792,all_users,2026-04-21 12:00:00,push,False,,False,
986,4,59,50135792,all_users,2026-04-21 19:00:00,push,False,,False,
987,4,918,50135792,all_users,2026-04-22 17:00:00,in_app,False,,False,
988,4,188,50135792,all_users,2026-04-23 12:00:00,push,False,,False,
989,4,908,50135792,all_users,2026-04-22 18:00:00,email,False,,False,
990,4,287,50135792,all_users,2026-04-22 09:00:00,in_app,False,,False,
991,4,915,50135792,all_users,2026-04-21 16:00:00,push,False,,False,
992,4,965,50135792,all_users,2026-04-24 12:00:00,in_app,False,,False,
993,4,242,50135792,all_users,2026-04-23 11:00:00,push,False,,False,
994,4,752,50135792,all_users,2026-04-21 14:00:00,email,True,2026-04-21 14:50:00,False,
995,4,881,50135792,all_users,2026-04-21 14:00:00,push,False,,False,
996,4,845,50135792,all_users,2026-04-24 11:00:00,push,False,,False,
997,4,936,50135792,all_users,2026-04-21 17:00:00,email,False,,False,
998,4,186,50135792,all_users,2026-04-24 18:00:00,push,False,,False,
999,4,204,50135792,all_users,2026-04-22 16:00:00,email,False,,False,
1000,4,357,50135792,all_users,2026-04-23 10:00:00,push,False,,False,
1001,4,342,50135792,all_users,2026-04-24 11:00:00,push,False,,False,
1002,4,618,50135792,all_users,2026-04-21 20:00:00,email,False,,False,
1003,4,604,50135792,all_users,2026-04-22 15:00:00,email,False,,False,
1004,4,212,50135792,all_users,2026-04-22 19:00:00,email,False,,False,
1005,4,629,50135792,all_users,2026-04-24 09:00:00,push,False,,False,
1006,4,635,50135792,all_users,2026-04-23 16:00:00,push,False,,False,
1007,4,465,50135792,all_users,2026-04-22 18:00:00,in_app,False,,False,
1008,4,395,50135792,all_users,2026-04-21 14:00:00,email,False,,False,
1009,4,911,50135792,all_users,2026-04-24 13:00:00,push,False,,False,
1010,4,368,50135792,all_users,2026-04-22 13:00:00,email,True,2026-04-22 14:28:00,False,
1011,4,152,50135792,all_users,2026-04-23 13:00:00,push,False,,False,
1012,4,361,50135792,all_users,2026-04-22 17:00:00,in_app,False,,False,
1013,4,92,50135792,all_users,2026-04-21 13:00:00,email,True,2026-04-21 13:35:00,False,
1014,4,995,50135792,all_users,2026-04-24 18:00:00,push,False,,False,
1015,4,225,50135792,all_users,2026-04-23 18:00:00,email,False,,False,
1016,4,102,50135792,all_users,2026-04-22 14:00:00,push,True,2026-04-22 14:23:00,False,
1017,4,169,50135792,all_users,2026-04-22 14:00:00,push,False,,False,
1018,4,500,50135792,all_users,2026-04-21 11:00:00,email,False,,False,
1019,4,436,50135792,all_users,2026-04-21 11:00:00,push,False,,False,
1020,4,328,50135792,all_users,2026-04-21 19:00:00,push,False,,False,
1021,4,626,50135792,all_users,2026-04-21 18:00:00,email,False,,False,
1022,4,572,50135792,all_users,2026-04-22 09:00:00,push,False,,False,
1023,4,547,50135792,all_users,2026-04-22 15:00:00,in_app,False,,False,
1024,4,833,50135792,all_users,2026-04-22 12:00:00,email,False,,False,
1025,4,437,50135792,all_users,2026-04-21 17:00:00,push,False,,False,
1026,4,606,50135792,all_users,2026-04-24 15:00:00,email,False,,False,
1027,4,10,50135792,all_users,2026-04-24 16:00:00,in_app,False,,False,
1028,4,948,50135792,all_users,2026-04-22 14:00:00,in_app,False,,False,
1029,4,401,50135792,all_users,2026-04-22 18:00:00,email,False,,False,
1030,4,73,50135792,all_users,2026-04-24 20:00:00,push,True,2026-04-24 21:36:00,False,
1031,4,254,50135792,all_users,2026-04-23 20:00:00,in_app,False,,False,
1032,4,675,50135792,all_users,2026-04-23 20:00:00,push,False,,False,
1033,4,197,50135792,all_users,2026-04-24 10:00:00,push,False,,False,
1034,4,682,50135792,all_users,2026-04-24 13:00:00,push,False,,False,
1035,4,761,50135792,all_users,2026-04-22 16:00:00,email,False,,False,
1036,4,331,50135792,all_users,2026-04-21 19:00:00,email,False,,False,
1037,4,104,50135792,all_users,2026-04-21 18:00:00,push,True,2026-04-21 19:12:00,False,
1038,4,93,50135792,all_users,2026-04-21 18:00:00,push,False,,False,
1039,4,631,50135792,all_users,2026-04-24 14:00:00,push,False,,False,
1040,4,124,50135792,all_users,2026-04-24 19:00:00,in_app,False,,False,
1041,4,369,50135792,all_users,2026-04-24 11:00:00,push,True,2026-04-24 11:50:00,False,
1042,5,178,50146135,all_users,2026-04-30 18:00:00,push,False,,False,
1043,5,106,50146135,all_users,2026-04-30 11:00:00,email,False,,False,
1044,5,424,50146135,all_users,2026-04-30 18:00:00,push,False,,False,
1045,5,52,50146135,all_users,2026-05-03 19:00:00,push,False,,False,
1046,5,499,50146135,all_users,2026-05-01 15:00:00,in_app,False,,False,
1047,5,670,50146135,all_users,2026-05-02 17:00:00,push,False,,False,
1048,5,422,50146135,all_users,2026-05-01 14:00:00,push,False,,False,
1049,5,844,50146135,all_users,2026-05-03 12:00:00,email,True,2026-05-03 13:49:00,False,
1050,5,158,50146135,all_users,2026-04-30 13:00:00,push,False,,False,
1051,5,811,50146135,all_users,2026-04-30 18:00:00,push,True,2026-04-30 18:44:00,False,
1052,5,737,50146135,all_users,2026-04-30 19:00:00,in_app,False,,False,
1053,5,41,50146135,all_users,2026-05-01 14:00:00,push,False,,False,
1054,5,496,50146135,all_users,2026-04-29 19:00:00,push,False,,False,
1055,5,999,50146135,all_users,2026-04-29 19:00:00,in_app,False,,False,
1056,5,148,50146135,all_users,2026-05-03 16:00:00,push,False,,False,
1057,5,725,50146135,all_users,2026-05-04 20:00:00,push,False,,False,
1058,5,53,50146135,all_users,2026-04-29 20:00:00,email,False,,False,
1059,5,905,50146135,all_users,2026-05-01 16:00:00,email,False,,False,
1060,5,536,50146135,all_users,2026-05-01 12:00:00,in_app,False,,False,
1061,5,480,50146135,all_users,2026-05-03 19:00:00,push,False,,False,
1062,5,153,50146135,all_users,2026-04-30 10:00:00,in_app,False,,False,
1063,5,490,50146135,all_users,2026-04-30 14:00:00,in_app,False,,False,
1064,5,964,50146135,all_users,2026-05-03 17:00:00,push,False,,False,
1065,5,636,50146135,all_users,2026-05-02 20:00:00,email,False,,False,
1066,5,357,50146135,all_users,2026-05-03 12:00:00,in_app,False,,False,
1067,5,762,50146135,all_users,2026-04-29 12:00:00,email,False,,False,
1068,5,393,50146135,all_users,2026-05-01 11:00:00,push,True,2026-05-01 11:41:00,False,
1069,5,820,50146135,all_users,2026-05-04 11:00:00,push,False,,False,
1070,5,858,50146135,all_users,2026-05-01 11:00:00,push,False,,False,
1071,5,119,50146135,all_users,2026-05-01 14:00:00,email,False,,False,
1072,5,268,50146135,all_users,2026-05-02 17:00:00,in_app,False,,False,
1073,5,486,50146135,all_users,2026-04-30 12:00:00,email,True,2026-04-30 12:49:00,False,
1074,5,155,50146135,all_users,2026-04-29 16:00:00,push,False,,False,
1075,5,930,50146135,all_users,2026-05-03 17:00:00,in_app,False,,False,
1076,5,832,50146135,all_users,2026-05-03 19:00:00,push,False,,False,
1077,5,251,50146135,all_users,2026-05-02 19:00:00,push,False,,False,
1078,5,810,50146135,all_users,2026-04-30 12:00:00,push,False,,False,
1079,5,435,50146135,all_users,2026-05-04 10:00:00,push,False,,False,
1080,5,985,50146135,all_users,2026-05-04 12:00:00,email,True,2026-05-04 13:29:00,False,
1081,5,3,50146135,all_users,2026-05-03 09:00:00,push,False,,False,
1082,5,288,50146135,all_users,2026-05-04 15:00:00,email,False,,False,
1083,5,741,50146135,all_users,2026-05-01 10:00:00,push,True,2026-05-01 11:37:00,False,
1084,5,710,50146135,all_users,2026-05-02 10:00:00,push,True,2026-05-02 10:51:00,False,
1085,5,883,50146135,all_users,2026-05-04 12:00:00,in_app,False,,False,
1086,5,532,50146135,all_users,2026-05-03 17:00:00,in_app,False,,False,
1087,5,399,50146135,all_users,2026-05-02 11:00:00,push,False,,False,
1088,5,402,50146135,all_users,2026-05-03 11:00:00,push,False,,False,
1089,5,24,50146135,all_users,2026-05-01 20:00:00,push,False,,False,
1090,5,888,50146135,all_users,2026-05-01 11:00:00,email,False,,False,
1091,5,494,50146135,all_users,2026-05-04 17:00:00,push,False,,False,
1092,5,906,50146135,all_users,2026-04-29 16:00:00,push,False,,False,
1093,5,777,50146135,all_users,2026-04-29 18:00:00,push,False,,False,
1094,5,663,50146135,all_users,2026-04-29 12:00:00,email,False,,False,
1095,5,414,50146135,all_users,2026-05-04 20:00:00,in_app,False,,False,
1096,5,478,50146135,all_users,2026-04-29 13:00:00,push,True,2026-04-29 13:14:00,False,
1097,5,779,50146135,all_users,2026-04-30 12:00:00,in_app,True,2026-04-30 12:21:00,False,
1098,5,55,50146135,all_users,2026-04-30 16:00:00,in_app,False,,False,
1099,5,166,50146135,all_users,2026-04-30 10:00:00,push,False,,False,
1100,5,613,50146135,all_users,2026-04-29 14:00:00,in_app,False,,False,
1101,5,19,50146135,all_users,2026-04-29 19:00:00,email,False,,False,
1102,5,209,50146135,all_users,2026-05-02 20:00:00,email,False,,False,
1103,5,954,50146135,all_users,2026-05-03 18:00:00,push,False,,False,
1104,5,361,50146135,all_users,2026-04-29 10:00:00,push,False,,False,
1105,5,628,50146135,all_users,2026-05-04 16:00:00,push,False,,False,
1106,5,553,50146135,all_users,2026-05-04 11:00:00,push,False,,False,
1107,5,487,50146135,all_users,2026-05-03 09:00:00,in_app,False,,False,
1108,5,419,50146135,all_users,2026-05-03 14:00:00,in_app,False,,False,
1109,5,159,50146135,all_users,2026-05-04 15:00:00,push,False,,False,
1110,5,798,50146135,all_users,2026-05-04 10:00:00,in_app,False,,False,
1111,5,755,50146135,all_users,2026-05-03 14:00:00,email,True,2026-05-03 14:35:00,False,
1112,5,941,50146135,all_users,2026-05-04 10:00:00,in_app,False,,False,
1113,5,78,50146135,all_users,2026-04-30 14:00:00,push,False,,False,
1114,5,728,50146135,all_users,2026-05-03 12:00:00,push,True,2026-05-03 12:51:00,False,
1115,5,960,50146135,all_users,2026-04-30 10:00:00,push,False,,False,
1116,5,875,50146135,all_users,2026-04-30 13:00:00,in_app,False,,False,
1117,5,942,50146135,all_users,2026-04-29 19:00:00,email,False,,False,
1118,5,427,50146135,all_users,2026-05-03 20:00:00,push,False,,False,
1119,5,957,50146135,all_users,2026-05-01 09:00:00,email,False,,False,
1120,5,748,50146135,all_users,2026-05-03 10:00:00,email,False,,False,
1121,5,185,50146135,all_users,2026-04-29 10:00:00,push,False,,False,
1122,5,341,50146135,all_users,2026-05-03 16:00:00,push,False,,False,
1123,5,378,50146135,all_users,2026-05-02 10:00:00,in_app,False,,False,
1124,5,291,50146135,all_users,2026-04-29 18:00:00,in_app,False,,False,
1125,5,923,50146135,all_users,2026-05-03 09:00:00,push,False,,False,
1126,5,953,50146135,all_users,2026-05-03 17:00:00,push,False,,False,
1127,5,789,50146135,all_users,2026-04-29 16:00:00,push,False,,False,
1128,5,795,50146135,all_users,2026-05-01 16:00:00,email,False,,False,
1129,5,92,50146135,all_users,2026-05-01 09:00:00,email,False,,False,
1130,5,588,50146135,all_users,2026-04-30 09:00:00,in_app,False,,False,
1131,5,477,50146135,all_users,2026-05-03 13:00:00,push,False,,False,
1132,5,85,50146135,all_users,2026-04-30 19:00:00,push,False,,False,
1133,5,604,50146135,all_users,2026-05-01 16:00:00,push,True,2026-05-01 17:32:00,False,
1134,5,466,50146135,all_users,2026-04-29 19:00:00,push,False,,False,
1135,5,565,50146135,all_users,2026-05-03 15:00:00,push,True,2026-05-03 15:46:00,False,
1136,5,188,50146135,all_users,2026-05-04 09:00:00,push,True,2026-05-04 10:25:00,False,
1137,5,225,50146135,all_users,2026-05-02 16:00:00,push,False,,False,
1138,5,459,50146135,all_users,2026-05-03 17:00:00,push,False,,False,
1139,5,372,50146135,all_users,2026-05-03 18:00:00,email,True,2026-05-03 18:08:00,False,
1140,5,304,50146135,all_users,2026-05-01 19:00:00,in_app,False,,False,
1141,5,235,50146135,all_users,2026-04-29 16:00:00,in_app,False,,False,
1142,5,850,50146135,all_users,2026-05-04 13:00:00,push,True,2026-05-04 13:40:00,False,
1143,5,277,50146135,all_users,2026-04-29 14:00:00,push,False,,False,
1144,5,734,50146135,all_users,2026-04-29 14:00:00,in_app,False,,False,
1145,5,672,50146135,all_users,2026-04-29 17:00:00,push,False,,False,
1146,5,959,50146135,all_users,2026-05-03 12:00:00,push,False,,False,
1147,5,14,50146135,all_users,2026-05-04 13:00:00,in_app,False,,False,
1148,5,278,50146135,all_users,2026-05-03 09:00:00,email,False,,False,
1149,5,700,50146135,all_users,2026-04-29 18:00:00,push,False,,False,
1150,5,936,50146135,all_users,2026-04-30 09:00:00,push,False,,False,
1151,5,338,50146135,all_users,2026-05-04 15:00:00,email,True,2026-05-04 16:14:00,False,
1152,5,545,50146135,all_users,2026-04-29 12:00:00,push,False,,False,
1153,5,538,50146135,all_users,2026-04-29 16:00:00,in_app,False,,False,
1154,5,173,50146135,all_users,2026-04-30 15:00:00,push,False,,False,
1155,5,108,50146135,all_users,2026-05-03 12:00:00,in_app,False,,False,
1156,5,834,50146135,all_users,2026-05-02 10:00:00,email,False,,False,
1157,5,855,50146135,all_users,2026-04-29 20:00:00,email,False,,False,
1158,5,594,50146135,all_users,2026-04-29 16:00:00,push,False,,False,
1159,5,409,50146135,all_users,2026-05-01 19:00:00,push,False,,False,
1160,5,949,50146135,all_users,2026-04-29 10:00:00,push,False,,False,
1161,5,366,50146135,all_users,2026-05-02 14:00:00,push,False,,False,
1162,5,774,50146135,all_users,2026-05-01 18:00:00,in_app,False,,False,
1163,5,721,50146135,all_users,2026-05-04 15:00:00,email,False,,False,
1164,5,528,50146135,all_users,2026-04-29 11:00:00,in_app,False,,False,
1165,5,308,50146135,all_users,2026-05-04 10:00:00,push,False,,False,
1166,5,610,50146135,all_users,2026-05-02 16:00:00,push,False,,False,
1167,5,498,50146135,all_users,2026-05-01 14:00:00,in_app,True,2026-05-01 14:39:00,False,
1168,5,898,50146135,all_users,2026-05-04 12:00:00,push,False,,False,
1169,5,95,50146135,all_users,2026-05-02 10:00:00,push,False,,False,
1170,5,156,50146135,all_users,2026-04-29 10:00:00,in_app,True,2026-04-29 10:17:00,False,
1171,5,890,50146135,all_users,2026-04-29 17:00:00,email,False,,False,
1172,5,584,50146135,all_users,2026-04-30 20:00:00,email,False,,False,
1173,5,768,50146135,all_users,2026-04-29 10:00:00,push,False,,False,
1174,5,418,50146135,all_users,2026-05-01 09:00:00,in_app,False,,False,
1175,5,54,50146135,all_users,2026-05-02 14:00:00,in_app,True,2026-05-02 14:07:00,False,
1176,5,951,50146135,all_users,2026-05-04 09:00:00,email,True,2026-05-04 11:47:00,False,
1177,5,549,50146135,all_users,2026-05-04 13:00:00,in_app,False,,False,
1178,5,673,50146135,all_users,2026-05-04 15:00:00,push,False,,False,
1179,5,807,50146135,all_users,2026-05-03 12:00:00,email,True,2026-05-03 12:45:00,False,
1180,5,206,50146135,all_users,2026-05-04 17:00:00,in_app,False,,False,
1181,5,647,50146135,all_users,2026-05-01 09:00:00,push,False,,False,
1182,5,70,50146135,all_users,2026-04-29 13:00:00,push,False,,False,
1183,5,266,50146135,all_users,2026-05-04 16:00:00,push,False,,False,
1184,5,79,50146135,all_users,2026-05-02 09:00:00,push,False,,False,
1185,5,699,50146135,all_users,2026-05-01 09:00:00,push,False,,False,
1186,5,401,50146135,all_users,2026-05-02 14:00:00,push,False,,False,
1187,5,595,50146135,all_users,2026-04-30 10:00:00,email,False,,False,
1188,5,91,50146135,all_users,2026-04-29 14:00:00,push,True,2026-04-29 14:38:00,False,
1189,5,744,50146135,all_users,2026-05-04 10:00:00,in_app,False,,False,
1190,5,956,50146135,all_users,2026-05-02 18:00:00,email,False,,False,
1191,5,238,50146135,all_users,2026-05-01 10:00:00,push,True,2026-05-01 10:04:00,False,
1192,5,157,50146135,all_users,2026-05-04 10:00:00,push,False,,False,
1193,5,144,50146135,all_users,2026-04-29 11:00:00,push,False,,False,
1194,5,145,50146135,all_users,2026-05-04 14:00:00,email,False,,False,
1195,5,60,50146135,all_users,2026-04-30 14:00:00,push,False,,False,
1196,5,939,50146135,all_users,2026-04-29 12:00:00,push,True,2026-04-29 13:16:00,False,
1197,5,227,50146135,all_users,2026-05-04 20:00:00,push,False,,False,
1198,5,236,50146135,all_users,2026-05-01 12:00:00,push,False,,False,
1199,5,431,50146135,all_users,2026-05-04 11:00:00,push,True,2026-05-04 12:55:00,False,
1200,5,735,50146135,all_users,2026-04-29 14:00:00,push,True,2026-04-29 16:02:00,False,
1201,5,842,50146135,all_users,2026-04-29 16:00:00,in_app,False,,False,
1202,5,652,50146135,all_users,2026-05-03 19:00:00,push,False,,False,
1203,5,460,50146135,all_users,2026-05-02 09:00:00,email,False,,False,
1204,5,664,50146135,all_users,2026-05-02 17:00:00,push,False,,False,
1205,5,275,50146135,all_users,2026-05-03 14:00:00,push,True,2026-05-03 15:54:00,False,
1206,5,520,50146135,all_users,2026-05-01 14:00:00,in_app,False,,False,
1207,5,437,50146135,all_users,2026-04-30 15:00:00,email,False,,False,
1208,5,674,50146135,all_users,2026-05-03 19:00:00,push,False,,False,
1209,5,928,50146135,all_users,2026-05-01 20:00:00,push,True,2026-05-01 20:07:00,False,
1210,5,803,50146135,all_users,2026-04-30 11:00:00,email,False,,False,
1211,5,139,50146135,all_users,2026-05-02 13:00:00,push,False,,False,
1212,5,329,50146135,all_users,2026-05-01 14:00:00,email,False,,False,
1213,5,415,50146135,all_users,2026-05-01 10:00:00,in_app,True,2026-05-01 11:57:00,False,
1214,5,927,50146135,all_users,2026-05-01 20:00:00,in_app,False,,False,
1215,5,183,50146135,all_users,2026-05-01 17:00:00,email,False,,False,
1216,5,335,50146135,all_users,2026-05-04 20:00:00,email,False,,False,
1217,5,286,50146135,all_users,2026-05-02 09:00:00,push,True,2026-05-02 11:41:00,False,
1218,5,228,50146135,all_users,2026-05-04 10:00:00,push,False,,False,
1219,5,204,50146135,all_users,2026-05-01 15:00:00,push,True,2026-05-01 16:52:00,False,
1220,5,529,50146135,all_users,2026-05-03 09:00:00,email,True,2026-05-03 11:10:00,False,
1221,5,279,50146135,all_users,2026-05-02 14:00:00,push,False,,False,
1222,5,73,50146135,all_users,2026-05-03 10:00:00,in_app,False,,False,
1223,5,488,50146135,all_users,2026-05-02 12:00:00,push,False,,False,
1224,5,577,50146135,all_users,2026-04-29 10:00:00,push,False,,False,
1225,5,922,50146135,all_users,2026-05-02 11:00:00,email,False,,False,
1226,5,198,50146135,all_users,2026-05-01 10:00:00,email,False,,False,
1227,5,511,50146135,all_users,2026-04-30 10:00:00,push,False,,False,
1228,5,217,50146135,all_users,2026-04-29 16:00:00,push,False,,False,
1229,5,724,50146135,all_users,2026-05-03 12:00:00,push,False,,False,
1230,5,224,50146135,all_users,2026-04-30 09:00:00,push,False,,False,
1231,5,417,50146135,all_users,2026-05-03 11:00:00,push,False,,False,
1232,5,693,50146135,all_users,2026-04-30 17:00:00,push,True,2026-04-30 17:36:00,False,
1233,5,82,50146135,all_users,2026-05-04 16:00:00,push,True,2026-05-04 18:50:00,False,
1234,5,878,50146135,all_users,2026-05-03 19:00:00,push,False,,False,
1235,5,128,50146135,all_users,2026-05-02 19:00:00,push,False,,False,
1236,5,96,50146135,all_users,2026-05-03 14:00:00,in_app,True,2026-05-03 16:19:00,False,
1237,5,833,50146135,all_users,2026-05-02 12:00:00,email,False,,False,
1238,5,760,50146135,all_users,2026-05-04 09:00:00,email,True,2026-05-04 11:41:00,False,
1239,5,695,50146135,all_users,2026-05-02 19:00:00,email,False,,False,
1240,5,559,50146135,all_users,2026-05-01 09:00:00,in_app,False,,False,
1241,5,938,50146135,all_users,2026-04-29 15:00:00,push,False,,False,
1242,5,105,50146135,all_users,2026-05-02 12:00:00,push,False,,False,
1243,5,446,50146135,all_users,2026-05-03 20:00:00,push,False,,False,
1244,5,220,50146135,all_users,2026-05-04 18:00:00,push,False,,False,
1245,5,265,50146135,all_users,2026-05-03 20:00:00,email,False,,False,
1246,5,202,50146135,all_users,2026-04-30 14:00:00,in_app,True,2026-04-30 14:39:00,False,
1247,5,287,50146135,all_users,2026-05-03 14:00:00,email,False,,False,
1248,5,122,50146135,all_users,2026-05-01 18:00:00,in_app,False,,False,
1249,5,712,50146135,all_users,2026-05-02 12:00:00,push,False,,False,
1250,5,468,50146135,all_users,2026-05-01 09:00:00,push,False,,False,
1251,5,250,50146135,all_users,2026-05-03 15:00:00,in_app,False,,False,
1252,5,921,50146135,all_users,2026-05-02 16:00:00,push,False,,False,
1253,5,229,50146135,all_users,2026-04-29 20:00:00,push,False,,False,
1254,5,583,50146135,all_users,2026-05-04 19:00:00,push,False,,False,
1255,5,74,50146135,all_users,2026-04-30 18:00:00,push,False,,False,
