source_year,taxi_zone_id,month,weekday,hour,dropoff_count,passenger_count_sum,avg_trip_distance
2025,15,7,5,8,4,0,9.33
2025,15,7,5,9,1,0,5.23
2025,15,7,5,10,5,2,10.674
2025,15,7,5,11,2,1,8.11
2025,15,7,5,12,5,2,11.564
2025,15,7,5,13,5,3,10.68
2025,15,7,5,14,1,0,6.53
2025,15,7,5,15,2,4,13.16
2025,15,7,5,16,3,9,14.003
2025,15,7,5,17,5,6,9.606
2025,15,7,5,18,6,5,8.713
2025,15,7,5,19,7,6,13.036
2025,15,7,5,20,6,4,11.5
2025,15,7,5,21,6,6,9.948
2025,15,7,5,22,5,7,12.27
2025,15,7,5,23,14,11,7.128
2025,15,7,6,0,4,3,10.905
2025,15,7,6,1,4,2,13.468
2025,15,7,6,2,3,0,7.287
2025,15,7,6,3,3,0,12.877
2025,15,7,6,4,3,0,12.64
2025,15,7,6,6,4,0,12.84
2025,15,7,6,7,5,2,7.406
2025,15,7,6,8,5,2,9.538
2025,15,7,6,10,4,6,14.675
2025,15,7,6,11,3,0,12.037
2025,15,7,6,12,2,0,10.325
2025,15,7,6,13,2,5,15.42
2025,15,7,6,14,4,5,11.05
2025,15,7,6,15,2,1,14.18
2025,15,7,6,16,7,9,13.78
2025,15,7,6,18,1,1,14.3
2025,15,7,6,19,7,6,9.867
2025,15,7,6,20,1,1,16.9
2025,15,7,6,21,3,4,8.383
2025,15,7,6,22,7,6,10.761
2025,15,7,6,23,6,7,11.185
2025,16,7,0,0,18,16,8.228
2025,16,7,0,1,12,13,10.659
2025,16,7,0,2,5,3,11.51
2025,16,7,0,4,1,0,6.34
2025,16,7,0,5,3,0,7.577
2025,16,7,0,7,5,1,11.692
2025,16,7,0,8,10,2,6.838
2025,16,7,0,9,8,3,9.68
2025,16,7,0,10,5,2,11.614
2025,16,7,0,11,5,4,7.646
2025,16,7,0,12,10,4,10.013
2025,16,7,0,13,10,7,10.374
2025,16,7,0,14,6,7,11.482
2025,16,7,0,15,5,3,10.17
2025,16,7,0,16,4,2,9.635
2025,16,7,0,17,5,6,8.97
2025,16,7,0,18,3,1,2.97
2025,16,7,0,19,16,16,9.686
2025,16,7,0,20,6,7,11.153
2025,16,7,0,21,8,11,11.749
2025,16,7,0,22,6,4,10.798
2025,16,7,0,23,9,11,11.606
2025,16,7,1,0,11,9,10.672
2025,16,7,1,1,13,18,12.419
2025,16,7,1,2,3,2,2.247
2025,16,7,1,3,1,4,10.06
2025,16,7,1,4,1,3,9.2
2025,16,7,1,5,1,1,14.2
2025,16,7,1,6,3,3,13.653
2025,16,7,1,7,5,2,7.06
2025,16,7,1,8,10,8,9.45
2025,16,7,1,9,8,2,5.9
2025,16,7,1,10,12,13,21.713
2025,16,7,1,11,7,5,8.947
2025,16,7,1,12,12,16,11.382
2025,16,7,1,13,6,7,10.29
2025,16,7,1,14,8,1,7.708
2025,16,7,1,15,10,8,9.531
2025,16,7,1,16,10,11,5.311
2025,16,7,1,17,13,11,9.32
2025,16,7,1,18,11,7,9.255
2025,16,7,1,19,11,7,7.805
2025,16,7,1,20,12,24,12.539
2025,16,7,1,21,13,9,9.778
2025,16,7,1,22,10,4,12.344
2025,16,7,1,23,18,20,12.207
2025,16,7,2,0,13,13,13.059
2025,16,7,2,1,12,8,11.78
2025,16,7,2,2,3,3,12.487
2025,16,7,2,3,1,3,15.9
2025,16,7,2,5,1,1,11.93
2025,16,7,2,6,1,0,15.11
2025,16,7,2,7,8,3,9.934
2025,16,7,2,8,9,3,7.802
2025,16,7,2,9,5,2,6.872
2025,16,7,2,10,8,5,6.642
2025,16,7,2,11,5,2,8.068
2025,16,7,2,12,6,2,6.18
2025,16,7,2,13,5,2,7.904
2025,16,7,2,14,10,10,9.974
2025,16,7,2,15,7,4,10.044
2025,16,7,2,16,8,6,8.175
2025,16,7,2,17,4,4,12.682
2025,16,7,2,18,5,2,5.14
2025,16,7,2,19,8,8,10.919
2025,16,7,2,20,10,9,13.689
2025,16,7,2,21,14,12,14.03
2025,16,7,2,22,14,11,10.312
2025,16,7,2,23,10,9,12.857
2025,16,7,3,0,7,7,11.836
2025,16,7,3,1,2,1,7.765
2025,16,7,3,2,5,4,14.474
2025,16,7,3,3,3,1,11.967
2025,16,7,3,4,3,0,4.837
2025,16,7,3,5,2,2,14.15
2025,16,7,3,6,2,1,8.3
2025,16,7,3,7,7,5,7.006
2025,16,7,3,8,15,4,7.233
2025,16,7,3,9,11,2,6.735
2025,16,7,3,10,11,8,8.185
2025,16,7,3,11,7,2,5.046
2025,16,7,3,12,13,11,8.186
2025,16,7,3,13,5,3,8.03
2025,16,7,3,14,6,1,9.798
2025,16,7,3,15,7,6,11.329
2025,16,7,3,16,9,9,10.568
2025,16,7,3,17,19,16,7.722
2025,16,7,3,18,13,11,10.045
2025,16,7,3,19,14,11,5.555
2025,16,7,3,20,12,9,11.894
2025,16,7,3,21,15,14,12.222
2025,16,7,3,22,18,16,11.092
2025,16,7,3,23,16,15,13.969
2025,16,7,4,0,11,8,9.834
2025,16,7,4,1,10,17,11.925
2025,16,7,4,2,7,8,12.421
2025,16,7,4,3,2,0,10.685
2025,16,7,4,4,2,0,10.055
2025,16,7,4,5,5,6,11.528
2025,16,7,4,6,2,1,6.325
2025,16,7,4,7,4,4,14.402
2025,16,7,4,8,7,2,9.337
2025,16,7,4,9,4,0,10.42
2025,16,7,4,10,9,6,8.896
2025,16,7,4,11,1,0,0.6
2025,16,7,4,12,4,3,11.442
2025,16,7,4,13,8,1,6.93
2025,16,7,4,14,10,6,6.18
2025,16,7,4,15,15,4,7.057
2025,16,7,4,16,7,11,8.503
2025,16,7,4,17,1,2,13.21
2025,16,7,4,18,7,3,4.837
2025,16,7,4,19,11,12,11.851
2025,16,7,4,20,8,4,9.766
2025,16,7,4,21,10,11,11.137
2025,16,7,4,22,7,4,10.294
2025,16,7,4,23,25,11,9.875
2025,16,7,5,0,16,3,9.543
2025,16,7,5,1,10,0,10.265
2025,16,7,5,2,6,6,12.578
2025,16,7,5,3,10,4,10.219
2025,16,7,5,4,12,0,10.934
2025,16,7,5,5,2,1,9.455
2025,16,7,5,6,2,1,7.41
2025,16,7,5,7,3,5,7.717
2025,16,7,5,8,8,1,8.145
2025,16,7,5,9,6,3,7.662
2025,16,7,5,10,8,4,10.385
2025,16,7,5,11,2,1,9.56
2025,16,7,5,12,5,2,6.028
2025,16,7,5,13,10,3,9.186
2025,16,7,5,14,13,5,11.262
2025,16,7,5,15,14,12,7.861
2025,16,7,5,16,8,3,10.74
2025,16,7,5,17,12,17,8.272
2025,16,7,5,18,9,5,9.918
2025,16,7,5,19,7,2,8.373
2025,16,7,5,20,6,2,8.242
2025,16,7,5,21,11,9,11.956
2025,16,7,5,22,14,12,11.334
2025,16,7,5,23,14,4,8.175
2025,16,7,6,0,16,6,9.724
2025,16,7,6,1,8,5,11.974
2025,16,7,6,2,11,7,11.892
2025,16,7,6,3,5,1,13.682
2025,16,7,6,4,5,1,8.148
2025,16,7,6,5,5,3,13.28
2025,16,7,6,6,6,5,11.103
2025,16,7,6,7,6,1,8.278
2025,16,7,6,8,2,1,6.01
2025,16,7,6,9,6,5,11.392
2025,16,7,6,10,5,4,11.092
2025,16,7,6,11,6,3,10.307
2025,16,7,6,12,6,1,8.008
2025,16,7,6,13,4,2,10.76
2025,16,7,6,14,11,7,7.975
2025,16,7,6,15,4,7,13.95
2025,16,7,6,16,3,6,9.61
2025,16,7,6,17,12,10,12.288
2025,16,7,6,18,10,6,10.688
2025,16,7,6,19,9,4,6.564
2025,16,7,6,20,6,4,12.223
2025,16,7,6,21,8,5,6.72
2025,16,7,6,22,14,8,10.098
2025,16,7,6,23,11,2,9.239
2025,17,7,0,0,80,49,7.869
2025,17,7,0,1,51,36,9.451
2025,17,7,0,2,12,9,8.8
2025,17,7,0,3,18,7,7.334
2025,17,7,0,4,11,2,8.188
2025,17,7,0,5,6,0,3.157
2025,17,7,0,6,12,4,6.632
2025,17,7,0,7,15,12,5.627
2025,17,7,0,8,32,17,4.346
2025,17,7,0,9,34,12,5.124
2025,17,7,0,10,24,14,5.291
2025,17,7,0,11,22,15,6.146
2025,17,7,0,12,25,13,5.994
2025,17,7,0,13,37,38,6.324
2025,17,7,0,14,27,17,5.674
2025,17,7,0,15,37,29,5.997
2025,17,7,0,16,43,40,5.78
2025,17,7,0,17,41,26,4.624
2025,17,7,0,18,37,34,5.937
2025,17,7,0,19,41,26,5.65
2025,17,7,0,20,63,37,6.917
2025,17,7,0,21,49,25,6.471
2025,17,7,0,22,49,33,6.144
2025,17,7,0,23,54,29,7.023
2025,17,7,1,0,55,45,9.524
2025,17,7,1,1,30,23,8.62
2025,17,7,1,2,26,14,8.319
2025,17,7,1,3,14,8,8.529
2025,17,7,1,4,14,1,6.87
2025,17,7,1,5,5,1,6.058
2025,17,7,1,6,2,1,6.58
2025,17,7,1,7,27,6,4.427
2025,17,7,1,8,33,10,4.806
2025,17,7,1,9,36,14,4.832
2025,17,7,1,10,30,13,4.11
2025,17,7,1,11,39,24,6.504
2025,17,7,1,12,42,28,6.117
2025,17,7,1,13,33,24,6.333
2025,17,7,1,14,40,34,6.018
2025,17,7,1,15,50,35,5.191
2025,17,7,1,16,37,27,5.465
2025,17,7,1,17,50,38,6.021
2025,17,7,1,18,56,38,5.546
2025,17,7,1,19,50,33,4.244
2025,17,7,1,20,57,42,5.494
2025,17,7,1,21,70,34,6.103
2025,17,7,1,22,86,60,5.951
2025,17,7,1,23,76,47,6.735
2025,17,7,2,0,62,26,7.155
2025,17,7,2,1,42,33,6.942
2025,17,7,2,2,24,20,8.647
2025,17,7,2,3,16,6,4.429
2025,17,7,2,4,10,4,5.977
2025,17,7,2,5,7,3,6.103
2025,17,7,2,6,13,1,3.81
2025,17,7,2,7,25,11,5.297
2025,17,7,2,8,17,6,4.258
2025,17,7,2,9,41,26,5.305
2025,17,7,2,10,30,12,5.461
2025,17,7,2,11,26,10,6.147
2025,17,7,2,12,35,25,6338.983
2025,17,7,2,13,33,23,5.581
2025,17,7,2,14,37,37,7.223
2025,17,7,2,15,60,51,6.97
2025,17,7,2,16,48,33,6.184
2025,17,7,2,17,46,41,5.942
2025,17,7,2,18,49,30,5.266
2025,17,7,2,19,48,23,4.714
2025,17,7,2,20,48,26,5.666
2025,17,7,2,21,57,41,6.323
2025,17,7,2,22,89,48,5.967
2025,17,7,2,23,79,37,5.82
2025,17,7,3,0,81,49,6.482
2025,17,7,3,1,43,18,6.339
2025,17,7,3,2,35,14,5.347
2025,17,7,3,3,19,5,6.537
2025,17,7,3,4,19,6,5.959
2025,17,7,3,5,6,2,3.69
2025,17,7,3,6,6,1,4.55
2025,17,7,3,7,34,11,6.096
2025,17,7,3,8,31,10,5.855
2025,17,7,3,9,30,14,5.295
2025,17,7,3,10,29,13,5.713
2025,17,7,3,11,30,28,6.151
2025,17,7,3,12,39,25,5.994
2025,17,7,3,13,40,29,5.878
2025,17,7,3,14,39,19,5.665
2025,17,7,3,15,66,41,5.503
2025,17,7,3,16,47,29,5.411
2025,17,7,3,17,51,34,5.648
2025,17,7,3,18,53,24,5.745
2025,17,7,3,19,46,20,4.267
2025,17,7,3,20,49,36,6.834
2025,17,7,3,21,66,50,6.123
2025,17,7,3,22,76,42,5.413
2025,17,7,3,23,91,45,6.487
2025,17,7,4,0,66,33,6.295
2025,17,7,4,1,56,33,6.2
2025,17,7,4,2,35,21,6.164
2025,17,7,4,3,38,17,4.873
2025,17,7,4,4,23,4,5.337
2025,17,7,4,5,10,6,8.991
2025,17,7,4,6,8,2,6.516
2025,17,7,4,7,16,2,5.92
2025,17,7,4,8,17,7,4.896
2025,17,7,4,9,29,9,3.924
2025,17,7,4,10,15,10,6.233
2025,17,7,4,11,13,5,3.536
2025,17,7,4,12,24,10,5.902
2025,17,7,4,13,37,21,6.108
2025,17,7,4,14,36,17,4.997
2025,17,7,4,15,43,18,5.312
2025,17,7,4,16,47,18,4.751
2025,17,7,4,17,47,22,4.961
2025,17,7,4,18,55,25,4.872
2025,17,7,4,19,54,20,3.733
2025,17,7,4,20,40,14,5.705
2025,17,7,4,21,51,40,7.795
2025,17,7,4,22,59,17,5.145
2025,17,7,4,23,96,45,6.248
2025,17,7,5,0,100,44,5.796
2025,17,7,5,1,86,49,5.051
2025,17,7,5,2,78,36,4.562
2025,17,7,5,3,59,15,4.302
2025,17,7,5,4,35,10,4.083
2025,17,7,5,5,21,12,6.346
2025,17,7,5,6,21,6,5.176
2025,17,7,5,7,14,4,6.65
2025,17,7,5,8,18,7,5.993
2025,17,7,5,9,24,2,4.283
2025,17,7,5,10,33,12,4.12
2025,17,7,5,11,28,4,5.058
2025,17,7,5,12,26,6,6.365
2025,17,7,5,13,49,17,5.941
2025,17,7,5,14,38,16,4.996
2025,17,7,5,15,33,16,5.537
2025,17,7,5,16,63,28,5.991
2025,17,7,5,17,57,27,5.787
2025,17,7,5,18,58,26,6.163
2025,17,7,5,19,61,26,5.743
2025,17,7,5,20,59,37,6.273
2025,17,7,5,21,57,19,5.281
2025,17,7,5,22,85,36,5.987
2025,17,7,5,23,96,40,5.215
2025,17,7,6,0,103,44,5.422
2025,17,7,6,1,76,28,5.361
2025,17,7,6,2,66,23,4.547
2025,17,7,6,3,63,23,5.047
2025,17,7,6,4,53,11,4.691
2025,17,7,6,5,30,6,3.998
2025,17,7,6,6,18,6,5.666
2025,17,7,6,7,10,3,5.26
2025,17,7,6,8,11,4,3.67
2025,17,7,6,9,30,22,6.167
2025,17,7,6,10,26,19,6.755
2025,17,7,6,11,31,13,6.032
2025,17,7,6,12,41,22,5.947
2025,17,7,6,13,31,16,6.182
2025,17,7,6,14,36,25,8.048
2025,17,7,6,15,61,43,6.849
2025,17,7,6,16,49,29,6.109
2025,17,7,6,17,61,28,5.826
2025,17,7,6,18,44,19,6.122
2025,17,7,6,19,56,27,7.042
2025,17,7,6,20,50,20,5.228
2025,17,7,6,21,55,21,6.82
2025,17,7,6,22,72,32,6.969
2025,17,7,6,23,76,44,6.607
2025,18,7,0,0,19,3,10.097
2025,18,7,0,1,6,4,11.888
2025,18,7,0,2,9,5,10.212
2025,18,7,0,3,2,2,17.825
2025,18,7,0,4,2,0,8.36
2025,18,7,0,5,3,2,5.28
2025,18,7,0,6,4,0,7.912
2025,18,7,0,7,7,1,5.689
2025,18,7,0,8,8,2,5.362
2025,18,7,0,9,11,4,6.495
2025,18,7,0,10,8,8,14.149
2025,18,7,0,11,6,4,12.107
2025,18,7,0,12,8,7,16.284
2025,18,7,0,13,4,0,6.928
2025,18,7,0,14,5,1,5.45
2025,18,7,0,15,6,3,6.95
2025,18,7,0,16,9,6,13.19
2025,18,7,0,17,15,14,6.915
2025,18,7,0,18,5,3,6.94
2025,18,7,0,19,11,5,9.641
2025,18,7,0,20,7,2,9.127
2025,18,7,0,21,10,2,6.833
2025,18,7,0,22,15,2,8.986
2025,18,7,0,23,10,2,9.139
2025,18,7,1,0,14,5,12.282
2025,18,7,1,1,9,3,14.487
2025,18,7,1,2,7,4,8.926
2025,18,7,1,3,3,1,9.343
2025,18,7,1,4,5,3,7.248
2025,18,7,1,5,2,0,10.66
2025,18,7,1,6,5,0,5.148
2025,18,7,1,7,3,1,8.81
2025,18,7,1,8,7,1,6.209
2025,18,7,1,9,8,6,6.885
2025,18,7,1,10,7,5,6.714
2025,18,7,1,11,10,2,6.419
2025,18,7,1,12,10,7,9.332
2025,18,7,1,13,11,8,9.673
2025,18,7,1,14,3,4,5.96
2025,18,7,1,15,7,4,9.917
2025,18,7,1,16,15,9,8.139
2025,18,7,1,17,11,6,10.41
2025,18,7,1,18,10,8,6.895
2025,18,7,1,19,15,8,9.389
2025,18,7,1,20,9,3,11.133
2025,18,7,1,21,10,0,10.265
2025,18,7,1,22,8,4,10.789
2025,18,7,1,23,12,0,10.643
2025,18,7,2,0,8,2,13.405
2025,18,7,2,1,8,1,9.071
2025,18,7,2,2,5,1,7.642
2025,18,7,2,3,4,3,13.35
2025,18,7,2,4,3,2,17.867
2025,18,7,2,5,3,0,6.443
2025,18,7,2,6,3,2,4.723
2025,18,7,2,7,3,1,9.0
2025,18,7,2,8,15,1,6.525
2025,18,7,2,9,15,6,7.684
2025,18,7,2,10,9,6,7.688
2025,18,7,2,11,4,3,6.012
2025,18,7,2,12,11,5,9.338
2025,18,7,2,13,14,8,11.144
2025,18,7,2,14,6,2,7.783
2025,18,7,2,15,12,9,9.431
2025,18,7,2,16,15,14,10.253
2025,18,7,2,17,15,13,8.393
2025,18,7,2,18,10,8,5.161
2025,18,7,2,19,15,9,9.429
2025,18,7,2,20,6,3,7.523
2025,18,7,2,21,8,3,12.794
2025,18,7,2,22,18,5,9.587
2025,18,7,2,23,17,3,10.522
2025,18,7,3,0,10,4,10.26
2025,18,7,3,1,15,7,9.586
2025,18,7,3,2,3,0,13.503
2025,18,7,3,4,3,0,7.417
2025,18,7,3,5,3,0,12.853
2025,18,7,3,6,1,0,6.98
2025,18,7,3,7,6,0,7.39
2025,18,7,3,8,10,2,10.326
2025,18,7,3,9,20,7,4.648
2025,18,7,3,10,11,3,6.854
2025,18,7,3,11,12,6,13.621
2025,18,7,3,12,15,4,6.507
2025,18,7,3,13,4,1,5.77
2025,18,7,3,14,9,0,5.584
2025,18,7,3,15,9,7,11.337
2025,18,7,3,16,13,7,5.585
2025,18,7,3,17,15,8,5793.693
2025,18,7,3,18,16,12,5.317
2025,18,7,3,19,19,13,5.782
2025,18,7,3,20,18,5,7.832
2025,18,7,3,21,10,0,9.88
2025,18,7,3,22,13,2,9.915
2025,18,7,3,23,16,1,10.097
2025,18,7,4,0,14,6,9.76
2025,18,7,4,1,12,6,13.784
2025,18,7,4,2,11,5,8.545
2025,18,7,4,3,2,1,9.065
2025,18,7,4,4,4,0,9.852
2025,18,7,4,5,2,0,8.8
2025,18,7,4,6,2,0,6.79
2025,18,7,4,7,5,3,7.782
2025,18,7,4,8,14,7,6.796
2025,18,7,4,9,9,3,9.826
2025,18,7,4,10,10,5,6.256
2025,18,7,4,11,1,0,6.55
2025,18,7,4,12,5,4,9.428
2025,18,7,4,13,7,1,6.82
2025,18,7,4,14,10,1,5.897
2025,18,7,4,15,9,1,5.184
2025,18,7,4,16,10,4,8.722
2025,18,7,4,17,14,8,8.195
2025,18,7,4,18,11,4,7.256
2025,18,7,4,19,6,5,7.527
2025,18,7,4,20,7,3,14.921
2025,18,7,4,21,14,4,8.229
2025,18,7,4,22,17,8,10.078
2025,18,7,4,23,15,3,9.878
2025,18,7,5,0,15,3,10.453
2025,18,7,5,1,10,2,9.454
2025,18,7,5,2,21,4,12.844
2025,18,7,5,3,7,1,7.377
2025,18,7,5,4,12,2,9.109
2025,18,7,5,5,10,1,7.213
2025,18,7,5,6,5,2,10.946
2025,18,7,5,7,10,5,10.742
2025,18,7,5,8,7,1,7.714
2025,18,7,5,9,6,2,4.967
2025,18,7,5,10,7,2,4.531
2025,18,7,5,11,5,3,7.95
2025,18,7,5,12,6,1,7.738
2025,18,7,5,13,5,2,8.202
2025,18,7,5,14,9,1,6.142
2025,18,7,5,15,15,8,9.283
2025,18,7,5,16,10,3,8.304
2025,18,7,5,17,9,1,7.134
2025,18,7,5,18,12,7,8.804
2025,18,7,5,19,10,5,13.372
2025,18,7,5,20,11,1,5.619
2025,18,7,5,21,16,3,6.138
2025,18,7,5,22,24,8,8.308
2025,18,7,5,23,20,7,9.439
2025,18,7,6,0,11,6,13.119
2025,18,7,6,1,16,5,12.868
2025,18,7,6,2,11,4,10.106
2025,18,7,6,3,6,1,10.153
2025,18,7,6,4,7,1,7.241
2025,18,7,6,5,11,1,11.613
2025,18,7,6,6,5,2,8.812
2025,18,7,6,7,4,1,8.5
2025,18,7,6,8,4,1,8.8
2025,18,7,6,9,7,1,7.99
2025,18,7,6,10,2,0,5.62
2025,18,7,6,11,10,4,8.624
2025,18,7,6,12,10,7,6.596
2025,18,7,6,13,11,6,6.006
2025,18,7,6,14,12,3,5.677
2025,18,7,6,15,17,9,10.674
2025,18,7,6,16,10,3,10.121
2025,18,7,6,17,12,7,7.092
2025,18,7,6,18,18,3,12.332
2025,18,7,6,19,11,2,8.731
2025,18,7,6,20,15,9,12.854
2025,18,7,6,21,13,4,12.015
2025,18,7,6,22,17,2,8.946
2025,18,7,6,23,13,2,8.15
2025,19,7,0,0,11,11,10.012
2025,19,7,0,1,5,1,7.06
2025,19,7,0,2,3,3,4.09
2025,19,7,0,3,5,5,10.152
2025,19,7,0,4,4,4,15.55
2025,19,7,0,5,1,0,4.02
2025,19,7,0,6,5,6,9.014
2025,19,7,0,7,7,3,11.18
2025,19,7,0,8,4,3,6.715
2025,19,7,0,9,9,8,10.396
2025,19,7,0,10,4,5,8.562
2025,19,7,0,11,3,3,10.873
2025,19,7,0,12,1,1,11.48
2025,19,7,0,13,2,1,7.95
2025,19,7,0,14,5,6,12.102
2025,19,7,0,15,7,6,10.25
2025,19,7,0,16,10,9,11.025
2025,19,7,0,17,7,8,13.397
2025,19,7,0,18,5,4,9.876
2025,19,7,0,19,6,8,9.47
2025,19,7,0,20,5,8,8.242
2025,19,7,0,21,10,11,10.323
2025,19,7,0,22,5,2,7.43
2025,19,7,0,23,10,10,12.679
2025,19,7,1,0,11,20,10.591
2025,19,7,1,1,10,13,10.874
2025,19,7,1,2,3,5,9.727
2025,19,7,1,3,3,3,11.713
2025,19,7,1,4,1,0,17.62
2025,19,7,1,5,4,6,11.495
2025,19,7,1,6,1,1,11.1
2025,19,7,1,7,1,0,6.24
2025,19,7,1,8,1,0,14.87
2025,19,7,1,9,10,7,6.871
2025,19,7,1,10,4,4,3.405
2025,19,7,1,11,7,5,10.657
2025,19,7,1,12,7,6,11.253
2025,19,7,1,13,10,12,10.516
2025,19,7,1,14,3,3,8.08
2025,19,7,1,15,12,13,9.391
2025,19,7,1,16,12,11,8.667
2025,19,7,1,17,12,14,10.435
2025,19,7,1,18,2,2,60.98
2025,19,7,1,19,10,8,5.225
2025,19,7,1,20,5,7,9.998
2025,19,7,1,21,4,4,9.328
2025,19,7,1,22,11,7,7.646
2025,19,7,1,23,9,9,8.739
2025,19,7,2,0,6,4,10.667
2025,19,7,2,1,7,11,11.629
2025,19,7,2,2,3,1,8.133
2025,19,7,2,3,3,6,11.493
2025,19,7,2,4,4,4,16.875
2025,19,7,2,5,2,2,17.25
2025,19,7,2,6,3,3,10.533
2025,19,7,2,7,5,4,5.83
2025,19,7,2,8,12,6,5.462
2025,19,7,2,9,5,3,4.906
2025,19,7,2,10,6,3,7.517
2025,19,7,2,11,6,5,9.858
2025,19,7,2,12,4,4,11.465
2025,19,7,2,13,4,4,10.75
2025,19,7,2,14,10,7,9.013
2025,19,7,2,15,4,3,11.928
2025,19,7,2,16,2,2,13.5
2025,19,7,2,17,9,12,10.989
2025,19,7,2,18,15,16,7.325
2025,19,7,2,19,7,15,9.817
2025,19,7,2,20,12,18,10.415
2025,19,7,2,21,9,10,12.748
2025,19,7,2,22,6,5,14.235
2025,19,7,2,23,11,9,10.211
2025,19,7,3,0,8,7,9.545
2025,19,7,3,1,9,11,7.932
2025,19,7,3,2,3,0,6.447
2025,19,7,3,3,1,0,11.44
2025,19,7,3,4,4,2,7.712
2025,19,7,3,5,2,1,6.135
2025,19,7,3,6,3,3,7.303
2025,19,7,3,7,3,1,9.163
2025,19,7,3,8,5,2,6.392
2025,19,7,3,9,2,0,1.57
2025,19,7,3,10,4,2,7.49
2025,19,7,3,11,9,7,11.363
2025,19,7,3,12,5,9,14.122
2025,19,7,3,13,4,5,5.872
2025,19,7,3,14,6,4,8.635
2025,19,7,3,15,6,5,9.798
2025,19,7,3,16,6,4,7.527
2025,19,7,3,17,8,7,9.508
2025,19,7,3,18,10,7,7.309
2025,19,7,3,19,8,2,4.589
2025,19,7,3,20,5,5,8.726
2025,19,7,3,21,6,4,10.432
2025,19,7,3,22,10,8,7.177
2025,19,7,3,23,12,13,9.283
2025,19,7,4,0,8,7,8.904
2025,19,7,4,1,8,9,10.609
2025,19,7,4,2,1,0,11.2
2025,19,7,4,4,6,6,10.807
2025,19,7,4,6,3,3,4.59
2025,19,7,4,7,5,5,13.468
2025,19,7,4,8,4,3,10.892
2025,19,7,4,9,2,2,11.43
2025,19,7,4,10,4,3,11.005
2025,19,7,4,11,5,3,7.016
2025,19,7,4,12,5,10,9.066
2025,19,7,4,13,8,10,10.84
2025,19,7,4,14,9,8,11.224
2025,19,7,4,15,10,10,9.862
2025,19,7,4,16,8,9,7.471
2025,19,7,4,17,5,3,9.612
2025,19,7,4,18,5,8,11.238
2025,19,7,4,19,9,12,6.976
2025,19,7,4,20,9,11,10.863
2025,19,7,4,21,2,1,12.43
2025,19,7,4,22,1,0,8.37
2025,19,7,4,23,11,9,6.199
2025,19,7,5,0,9,8,11.562
2025,19,7,5,1,8,5,7.722
2025,19,7,5,2,9,9,8.297
2025,19,7,5,3,8,5,3.638
2025,19,7,5,4,3,2,9.18
2025,19,7,5,5,6,9,8.872
2025,19,7,5,6,2,2,10.995
2025,19,7,5,7,6,2,11.48
2025,19,7,5,8,6,5,8.8
2025,19,7,5,9,1,3,9.49
2025,19,7,5,10,4,3,10.072
2025,19,7,5,11,4,1,8.492
2025,19,7,5,12,8,3,9.182
2025,19,7,5,13,1,0,12.71
2025,19,7,5,14,13,8,9.64
2025,19,7,5,15,5,10,8.148
2025,19,7,5,16,7,9,11.633
2025,19,7,5,17,6,3,8.433
2025,19,7,5,18,8,6,10.904
2025,19,7,5,19,9,10,10.422
2025,19,7,5,20,2,2,9.21
2025,19,7,5,21,9,8,10.511
2025,19,7,5,22,9,9,10.556
2025,19,7,5,23,6,7,8.907
2025,19,7,6,0,10,12,10.022
2025,19,7,6,1,4,0,11.358
2025,19,7,6,2,4,3,6.388
2025,19,7,6,3,3,0,12.417
2025,19,7,6,4,1,0,13.07
2025,19,7,6,5,1,0,1.2
2025,19,7,6,6,3,2,6.09
2025,19,7,6,7,8,3,11.451
2025,19,7,6,8,2,2,10.65
2025,19,7,6,9,5,4,11.48
2025,19,7,6,10,3,3,8.233
2025,19,7,6,11,7,5,11.749
2025,19,7,6,12,3,2,10.97
2025,19,7,6,13,4,6,8.07
2025,19,7,6,14,9,4,9.928
2025,19,7,6,15,5,7,12.73
2025,19,7,6,16,10,7,11.851
2025,19,7,6,17,4,5,11.142
2025,19,7,6,18,5,5,8.808
2025,19,7,6,19,4,4,6.692
2025,19,7,6,20,7,6,11.716
2025,19,7,6,21,6,2,9.682
2025,19,7,6,22,12,10,10.281
2025,19,7,6,23,13,3,8.324
2025,20,7,0,0,12,5,12.515
2025,20,7,0,1,5,0,8.326
2025,20,7,0,2,7,1,6.023
2025,20,7,0,3,1,0,14.03
2025,20,7,0,5,1,0,11.65
2025,20,7,0,6,3,0,5.05
2025,20,7,0,7,3,1,8.413
2025,20,7,0,8,10,8,10.455
2025,20,7,0,9,12,7,7.035
2025,20,7,0,10,9,5,6.644
2025,20,7,0,11,8,3,8.702
2025,20,7,0,12,5,9,9.362
2025,20,7,0,13,2,2,6.85
2025,20,7,0,14,6,2,9.025
2025,20,7,0,15,3,2,8.37
2025,20,7,0,16,5,3,7.588
2025,20,7,0,17,9,7,8.536
2025,20,7,0,18,7,4,8.397
2025,20,7,0,19,5,5,9.764
2025,20,7,0,20,11,2,5.951
2025,20,7,0,21,6,5,13.315
2025,20,7,0,22,5,0,7.242
2025,20,7,0,23,6,1,8.192
2025,20,7,1,0,6,1,5.553
2025,20,7,1,1,4,1,14.525
2025,20,7,1,3,2,0,8.6
2025,20,7,1,4,1,0,5.2
2025,20,7,1,6,5,1,7.986
2025,20,7,1,7,22,8,9.11
2025,20,7,1,8,12,4,9.572
2025,20,7,1,9,15,6,5.854
